Date,Gold_Close,USD_Close,avg_sentiment,news_count
2021-12-13,48106.0,96.32,-0.032,1.0
2021-12-14,47895.0,96.57,0.0632875,8.0
2021-12-15,47900.0,96.51,-0.40835,2.0
2021-12-16,48407.0,96.04,0.3867,4.0
2021-12-17,48467.0,96.57,0.1395999999999999,6.0
2021-12-20,48130.0,96.55,0.10115,2.0
2021-12-21,47933.0,96.49,0.10115,1.0
2021-12-22,48026.0,96.08,0.10115,1.0
2021-12-23,48012.0,96.02,0.41,2.0
2021-12-27,47933.0,96.09,0.41,2.0
2021-12-28,47888.0,96.2,-0.2732,1.0
2021-12-29,47673.0,95.93,-0.2732,1.0
2021-12-30,47746.0,95.97,0.3404,2.0
2021-12-31,47994.0,95.97,0.7351,1.0
2022-01-03,47473.0,96.21,0.7351,1.0
2022-01-04,47763.0,96.26,0.7351,1.0
2022-01-05,47974.0,96.17,0.7351,1.0
2022-01-06,47499.0,96.32,0.7351,1.0
2022-01-07,47481.0,95.72,0.7351,1.0
2022-01-10,47471.0,95.99,0.7351,1.0
2022-01-11,47694.0,95.62,0.7351,1.0
2022-01-12,47802.0,94.92,0.7351,1.0
2022-01-13,47759.0,94.79,0.7351,1.0
2022-01-14,47803.0,95.17,0.7351,1.0
2022-01-17,47908.0,95.26,0.7351,1.0
2022-01-18,47926.0,95.73,0.7351,1.0
2022-01-19,48368.0,95.51,0.7351,1.0
2022-01-20,48372.0,95.74,0.7351,1.0
2022-01-21,48243.0,95.64,0.7351,1.0
2022-01-24,48537.0,95.92,0.7351,1.0
2022-01-25,48836.0,95.95,0.7351,1.0
2022-01-27,47974.0,97.25,0.7351,1.0
2022-01-28,47652.0,97.27,0.7351,1.0
2022-01-31,47840.0,96.54,0.7351,1.0
2022-02-01,47966.0,96.39,0.7351,1.0
2022-02-02,48049.0,95.94,0.7351,1.0
2022-02-03,47884.0,95.38,0.7351,1.0
2022-02-04,48081.0,95.49,0.7351,1.0
2022-02-07,48168.0,95.4,0.7351,1.0
2022-02-08,48345.0,95.64,0.7351,1.0
2022-02-09,48575.0,95.49,0.7351,1.0
2022-02-10,48867.0,95.55,0.7351,1.0
2022-02-11,49024.0,96.08,0.7351,1.0
2022-02-14,49827.0,96.37,0.7351,1.0
2022-02-15,49332.0,95.99,0.7351,1.0
2022-02-16,49546.0,95.7,0.7351,1.0
2022-02-17,50277.0,95.8,0.7351,1.0
2022-02-18,50034.0,96.04,0.7351,1.0
2022-02-21,49998.0,96.08,-0.0350833333333333,6.0
2022-02-22,50186.0,96.03,-0.0350833333333333,6.0
2022-02-23,50226.0,96.19,-0.0350833333333333,6.0
2022-02-24,51403.0,97.14,-0.0350833333333333,6.0
2022-02-25,50039.0,96.61,-0.0350833333333333,6.0
2022-02-28,50530.0,96.71,-0.0350833333333333,6.0
2022-03-01,51565.0,97.41,-0.0350833333333333,6.0
2022-03-02,51133.0,97.39,-0.0350833333333333,6.0
2022-03-03,51569.0,97.79,-0.0350833333333333,6.0
2022-03-04,52274.0,98.65,-0.0350833333333333,6.0
2022-03-07,53461.0,99.29,-0.0350833333333333,6.0
2022-03-08,54146.0,99.06,-0.0350833333333333,6.0
2022-03-09,52724.0,97.97,-0.0350833333333333,6.0
2022-03-10,53183.0,98.51,-0.0350833333333333,6.0
2022-03-11,52828.0,99.12,-0.0350833333333333,6.0
2022-03-14,52238.0,99.0,-0.0350833333333333,6.0
2022-03-15,51522.0,99.1,-0.0350833333333333,6.0
2022-03-16,51105.0,98.62,-0.0350833333333333,6.0
2022-03-17,51597.0,97.97,-0.0350833333333333,6.0
2022-03-18,51383.0,98.23,-0.0350833333333333,6.0
2022-03-21,51546.0,98.5,-0.0350833333333333,6.0
2022-03-22,51219.0,98.49,-0.0350833333333333,6.0
2022-03-23,51580.0,98.62,-0.0350833333333333,6.0
2022-03-24,51841.0,98.79,-0.0350833333333333,6.0
2022-03-25,51687.0,98.79,-0.0350833333333333,6.0
2022-03-28,51442.0,99.09,-0.0350833333333333,6.0
2022-03-29,50730.0,98.4,-0.0350833333333333,6.0
2022-03-30,51042.0,97.79,-0.0350833333333333,6.0
2022-03-31,51633.0,98.31,-0.0350833333333333,6.0
2022-04-01,51264.0,98.63,-0.0350833333333333,6.0
2022-04-04,51229.0,99.0,-0.0350833333333333,6.0
2022-04-05,51619.0,99.47,-0.0350833333333333,6.0
2022-04-06,51433.0,99.6,-0.0350833333333333,6.0
2022-04-07,51681.0,99.75,-0.0350833333333333,6.0
2022-04-08,51854.0,99.8,-0.0350833333333333,6.0
2022-04-11,51985.0,99.93,-0.0350833333333333,6.0
2022-04-12,52656.0,100.29,-0.0350833333333333,6.0
2022-04-13,52871.0,99.88,-0.0350833333333333,6.0
2022-04-14,52793.0,100.32,-0.0350833333333333,6.0
2022-04-18,53104.0,100.78,-0.0350833333333333,6.0
2022-04-19,52603.0,100.96,-0.0350833333333333,6.0
2022-04-20,52499.0,100.39,-0.0350833333333333,6.0
2022-04-21,52356.0,100.58,-0.0350833333333333,6.0
2022-04-22,52250.0,101.22,-0.0350833333333333,6.0
2022-04-25,51462.0,101.75,-0.0350833333333333,6.0
2022-04-26,51655.0,102.3,-0.0350833333333333,6.0
2022-04-27,51357.0,102.95,-0.0350833333333333,6.0
2022-04-28,51391.0,103.62,-0.0350833333333333,6.0
2022-04-29,51809.0,102.96,-0.0350833333333333,6.0
2022-05-02,50831.0,103.74,0.0253857142857142,7.0
2022-05-03,51022.0,103.46,0.0253857142857142,7.0
2022-05-04,50836.0,102.59,0.0253857142857142,7.0
2022-05-05,51653.0,103.75,-0.1060666666666666,3.0
2022-05-06,51381.0,103.66,0.1147,4.0
2022-05-09,51026.0,103.65,0.1147,4.0
2022-05-10,50662.0,103.92,0.2073,3.0
2022-05-11,50862.0,103.85,0.0133285714285714,7.0
2022-05-12,50249.0,104.85,-0.4755,2.0
2022-05-13,49944.0,104.56,-0.4755,2.0
2022-05-16,50291.0,104.19,-0.4755,2.0
2022-05-17,50237.0,103.36,-0.4755,2.0
2022-05-18,50235.0,103.81,-0.4755,2.0
2022-05-19,50579.0,102.72,-0.4755,2.0
2022-05-20,50842.0,103.15,-0.4755,2.0
2022-05-23,50934.0,102.08,-0.4755,2.0
2022-05-24,51146.0,101.86,-0.4755,2.0
2022-05-25,50815.0,102.06,-0.4755,2.0
2022-05-26,50858.0,101.83,-0.4755,2.0
2022-05-27,50961.0,101.67,-0.4755,2.0
2022-05-30,50908.0,101.67,-0.4755,2.0
2022-05-31,50924.0,101.75,-0.4755,2.0
2022-06-01,50504.0,102.5,-0.4755,2.0
2022-06-02,51078.0,101.82,-0.4755,2.0
2022-06-03,51287.0,102.14,-0.4755,2.0
2022-06-06,50871.0,102.44,-0.4755,2.0
2022-06-07,50929.0,102.32,-0.4755,2.0
2022-06-08,51036.0,102.54,-0.4755,2.0
2022-06-09,50971.0,103.22,-0.4755,2.0
2022-06-10,51645.0,104.15,-0.4755,2.0
2022-06-13,50682.0,105.08,-0.4755,2.0
2022-06-14,50251.0,105.52,-0.4755,2.0
2022-06-15,50433.0,105.16,-0.4755,2.0
2022-06-16,50945.0,103.63,-0.4755,2.0
2022-06-17,50824.0,104.7,-0.4755,2.0
2022-06-20,50748.0,104.7,-0.4755,2.0
2022-06-21,50775.0,104.43,-0.4755,2.0
2022-06-22,50898.0,104.2,-0.4755,2.0
2022-06-23,50608.0,104.43,-0.4755,2.0
2022-06-24,50614.0,104.18,-0.4755,2.0
2022-06-27,50681.0,103.94,-0.4755,2.0
2022-06-28,50824.0,104.51,-0.4755,2.0
2022-06-29,50836.0,105.11,-0.4755,2.0
2022-06-30,50719.0,104.68,-0.4755,2.0
2022-07-01,52227.0,105.14,-0.4755,2.0
2022-07-04,51808.0,105.14,-0.4755,2.0
2022-07-05,52238.0,106.54,-0.4755,2.0
2022-07-06,50581.0,107.1,-0.4755,2.0
2022-07-07,50691.0,107.13,-0.4755,2.0
2022-07-08,50832.0,107.01,-0.4755,2.0
2022-07-11,50709.0,108.02,-0.4755,2.0
2022-07-12,50532.0,108.07,-0.4755,2.0
2022-07-13,50849.0,107.96,-0.4755,2.0
2022-07-14,50323.0,108.54,-0.4755,2.0
2022-07-15,50212.0,108.06,-0.4755,2.0
2022-07-18,50457.0,107.37,-0.4755,2.0
2022-07-19,50395.0,106.68,-0.4755,2.0
2022-07-20,50309.0,107.08,-0.4755,2.0
2022-07-21,50427.0,106.91,0.3006333333333333,3.0
2022-07-22,50720.0,106.73,-0.1224285714285714,7.0
2022-07-25,50567.0,106.48,-0.1224285714285714,7.0
2022-07-26,50612.0,107.19,-0.1224285714285714,7.0
2022-07-27,50722.0,106.45,-0.1224285714285714,7.0
2022-07-28,51274.0,106.35,-0.1224285714285714,7.0
2022-07-29,51365.0,105.9,-0.1224285714285714,7.0
2022-08-01,51260.0,105.45,-0.1224285714285714,7.0
2022-08-02,51274.0,106.24,-0.1224285714285714,7.0
2022-08-03,51216.0,106.51,-0.1224285714285714,7.0
2022-08-04,51802.0,105.69,-0.1072,5.0
2022-08-05,51641.0,106.62,-0.0743571428571428,7.0
2022-08-08,52183.0,106.43,-0.0743571428571428,7.0
2022-08-09,52383.0,106.37,-0.0743571428571428,7.0
2022-08-10,52184.0,105.2,-0.0743571428571428,7.0
2022-08-11,52246.0,105.09,-0.0743571428571428,7.0
2022-08-12,52456.0,105.63,-0.0743571428571428,7.0
2022-08-16,51821.0,106.5,-0.0743571428571428,7.0
2022-08-17,51563.0,106.57,-0.0743571428571428,7.0
2022-08-18,51642.0,107.48,-0.0743571428571428,7.0
2022-08-19,51517.0,108.17,-0.0743571428571428,7.0
2022-08-22,51217.0,109.05,-0.0743571428571428,7.0
2022-08-23,51458.0,108.62,-0.0743571428571428,7.0
2022-08-24,51480.0,108.68,-0.3397,2.0
2022-08-25,51628.0,108.47,0.18574,5.0
2022-08-26,51242.0,108.8,0.18574,2.0
2022-08-29,51181.0,108.83,0.18574,2.0
2022-08-30,50701.0,108.77,0.18574,2.0
2022-08-31,50520.0,108.7,0.18574,2.0
2022-09-01,50169.0,109.69,0.18574,2.0
2022-09-02,50313.0,109.53,0.18574,2.0
2022-09-05,50604.0,109.83,0.18574,2.0
2022-09-06,50354.0,110.21,0.18574,2.0
2022-09-07,50570.0,109.84,0.18574,2.0
2022-09-08,50429.0,109.71,0.18574,2.0
2022-09-09,50592.0,109.0,0.18574,2.0
2022-09-12,50696.0,108.33,0.18574,2.0
2022-09-13,50233.0,109.82,0.18574,2.0
2022-09-14,50101.0,109.66,0.18574,2.0
2022-09-15,49394.0,109.74,0.18574,2.0
2022-09-16,49451.0,109.76,0.18574,2.0
2022-09-19,49361.0,109.74,0.18574,2.0
2022-09-20,49218.0,110.21,0.18574,2.0
2022-09-21,49428.0,110.64,0.18574,2.0
2022-09-22,49955.0,111.35,0.18574,2.0
2022-09-23,49382.0,113.19,0.18574,2.0
2022-09-26,49110.0,114.1,-0.00965,8.0
2022-09-27,49160.0,114.11,-0.3213333333333333,3.0
2022-09-28,49726.0,112.6,-0.3213333333333333,3.0
2022-09-29,49902.0,112.25,-0.3213333333333333,3.0
2022-09-30,50029.0,112.12,-0.3213333333333333,3.0
2022-10-03,50245.0,111.75,-0.3213333333333333,3.0
2022-10-04,51127.0,110.07,-0.3213333333333333,3.0
2022-10-05,51361.0,111.07,-0.3213333333333333,3.0
2022-10-06,51711.0,112.26,-0.3213333333333333,3.0
2022-10-07,51716.0,112.79,-0.3213333333333333,3.0
2022-10-10,50871.0,113.14,-0.3213333333333333,3.0
2022-10-11,50874.0,113.22,-0.3213333333333333,3.0
2022-10-12,50713.0,113.32,-0.3213333333333333,3.0
2022-10-13,50615.0,112.36,-0.3213333333333333,3.0
2022-10-14,50067.0,113.31,-0.3213333333333333,3.0
2022-10-17,50231.0,112.04,-0.3213333333333333,3.0
2022-10-18,50192.0,112.13,-0.3213333333333333,3.0
2022-10-19,49981.0,112.98,-0.3213333333333333,3.0
2022-10-20,49938.0,112.88,-0.3213333333333333,3.0
2022-10-21,50361.0,112.01,-0.3213333333333333,3.0
2022-10-24,50319.0,111.99,-0.3213333333333333,3.0
2022-10-25,50353.0,110.95,-0.3213333333333333,3.0
2022-10-26,50411.0,109.7,-0.3213333333333333,3.0
2022-10-27,50450.0,110.59,-0.3213333333333333,3.0
2022-10-28,49956.0,110.75,-0.3213333333333333,3.0
2022-10-31,50070.0,111.53,-0.3213333333333333,3.0
2022-11-01,50250.0,111.48,-0.3213333333333333,3.0
2022-11-02,50414.0,111.35,-0.3213333333333333,3.0
2022-11-03,49876.0,112.93,-0.3213333333333333,3.0
2022-11-04,50615.0,110.88,-0.3213333333333333,3.0
2022-11-07,50901.0,110.12,-0.3213333333333333,3.0
2022-11-08,51581.0,109.64,-0.3213333333333333,3.0
2022-11-09,51474.0,110.55,-0.3213333333333333,3.0
2022-11-10,52033.0,108.21,-0.3213333333333333,3.0
2022-11-11,52275.0,106.29,-0.3213333333333333,3.0
2022-11-14,52601.0,106.66,-0.3213333333333333,3.0
2022-11-15,52545.0,106.4,-0.3213333333333333,3.0
2022-11-16,52883.0,106.28,-0.3213333333333333,3.0
2022-11-17,52698.0,106.69,-0.3213333333333333,3.0
2022-11-18,52501.0,106.93,-0.3213333333333333,3.0
2022-11-21,52201.0,107.83,-0.3213333333333333,3.0
2022-11-22,52161.0,107.22,-0.3213333333333333,3.0
2022-11-23,52259.0,106.08,-0.3213333333333333,3.0
2022-11-24,52494.0,105.82,-0.3213333333333333,3.0
2022-11-25,52386.0,105.96,-0.3213333333333333,3.0
2022-11-28,52148.0,106.68,-0.3213333333333333,3.0
2022-11-29,52357.0,106.82,-0.3213333333333333,3.0
2022-11-30,52434.0,105.95,-0.3213333333333333,3.0
2022-12-01,53339.0,104.73,-0.3213333333333333,3.0
2022-12-02,53346.0,104.54,-0.3213333333333333,3.0
2022-12-05,53300.0,105.29,-0.3213333333333333,3.0
2022-12-06,53446.0,105.58,-0.3213333333333333,3.0
2022-12-07,53665.0,105.1,-0.3213333333333333,3.0
2022-12-08,53741.0,104.77,-0.3213333333333333,3.0
2022-12-09,53950.0,104.81,-0.3213333333333333,3.0
2022-12-12,53791.0,105.13,-0.3213333333333333,3.0
2022-12-13,54376.0,103.98,-0.3213333333333333,3.0
2022-12-14,54340.0,103.77,-0.3213333333333333,3.0
2022-12-15,53795.0,104.56,-0.3213333333333333,3.0
2022-12-16,53957.0,104.7,-0.3213333333333333,3.0
2022-12-19,53945.0,104.72,-0.3213333333333333,3.0
2022-12-20,54541.0,103.96,-0.3213333333333333,3.0
2022-12-21,54684.0,104.16,-0.3213333333333333,3.0
2022-12-22,54066.0,104.43,-0.3213333333333333,3.0
2022-12-23,54104.0,104.31,-0.1540125,8.0
2022-12-27,54546.0,104.18,-0.1540125,8.0
2022-12-28,54324.0,104.46,-0.1540125,8.0
2022-12-29,54642.0,103.84,-0.1540125,8.0
2022-12-30,54779.0,103.52,-0.1540125,8.0
2023-01-03,55380.0,104.52,-0.1540125,8.0
2023-01-04,55688.0,104.25,-0.1540125,8.0
2023-01-05,55071.0,105.04,-0.1540125,8.0
2023-01-06,55628.0,103.88,-0.1540125,8.0
2023-01-09,55792.0,103.0,-0.1540125,8.0
2023-01-10,55642.0,103.24,-0.1540125,8.0
2023-01-11,55641.0,103.19,-0.1540125,8.0
2023-01-12,55801.0,102.25,-0.1540125,8.0
2023-01-13,56224.0,102.2,-0.1540125,8.0
2023-01-16,56414.0,102.27,-0.1540125,8.0
2023-01-17,56306.0,102.39,-0.1540125,8.0
2023-01-18,56220.0,102.36,-0.1540125,8.0
2023-01-19,56443.0,102.06,-0.1540125,8.0
2023-01-20,56569.0,102.01,-0.1540125,8.0
2023-01-23,56705.0,102.14,-0.1540125,8.0
2023-01-24,56881.0,101.92,-0.1540125,8.0
2023-01-25,56865.0,101.64,-0.1540125,8.0
2023-01-27,56789.0,101.93,-0.1540125,8.0
2023-01-30,56754.0,102.28,0.1027,1.0
2023-01-31,56864.0,102.1,0.1027,1.0
2023-02-01,57599.0,101.22,0.1027,1.0
2023-02-02,57710.0,101.75,0.1027,1.0
2023-02-03,57424.0,102.92,0.1027,1.0
2023-02-06,56926.0,103.62,0.1027,1.0
2023-02-07,57175.0,103.43,0.1027,1.0
2023-02-08,57128.0,103.41,0.1027,1.0
2023-02-09,56797.0,103.22,0.1027,1.0
2023-02-10,56711.0,103.63,0.1027,1.0
2023-02-13,56486.0,103.35,0.1027,1.0
2023-02-14,56679.0,103.23,0.1027,1.0
2023-02-15,56151.0,103.92,0.1027,1.0
2023-02-16,56229.0,103.86,0.1027,1.0
2023-02-17,56232.0,103.86,0.1027,1.0
2023-02-20,56202.0,103.86,0.1027,1.0
2023-02-21,56157.0,104.18,0.1027,1.0
2023-02-22,56060.0,104.58,0.1027,1.0
2023-02-23,55630.0,104.6,0.1027,1.0
2023-02-24,55535.0,105.21,0.1027,1.0
2023-02-27,55447.0,104.67,0.1027,1.0
2023-02-28,55714.0,104.87,0.1027,1.0
2023-03-01,56047.0,104.48,0.1027,1.0
2023-03-02,55915.0,105.03,0.1027,1.0
2023-03-03,55879.0,104.52,0.1027,1.0
2023-03-06,55752.0,104.35,0.1027,1.0
2023-03-07,55077.0,105.61,0.1027,1.0
2023-03-08,54955.0,105.66,0.1027,1.0
2023-03-09,55272.0,105.31,0.1027,1.0
2023-03-10,56101.0,104.58,0.1027,1.0
2023-03-13,57539.0,103.6,0.1027,1.0
2023-03-14,57417.0,103.6,0.1027,1.0
2023-03-15,58263.0,104.65,0.1027,1.0
2023-03-16,57942.0,104.42,0.1027,1.0
2023-03-17,59231.0,103.71,0.1027,1.0
2023-03-20,59424.0,103.28,0.1027,1.0
2023-03-21,58520.0,103.26,0.1027,1.0
2023-03-22,58684.0,102.35,0.1027,1.0
2023-03-23,59436.0,102.53,0.1027,1.0
2023-03-24,59226.0,103.12,0.1027,1.0
2023-03-27,58496.0,102.86,0.1027,1.0
2023-03-28,58986.0,102.43,0.1027,1.0
2023-03-29,58997.0,102.64,0.1027,1.0
2023-03-30,59389.0,102.14,0.1027,1.0
2023-03-31,59314.0,102.51,0.1027,1.0
2023-04-03,59600.0,102.09,0.1027,1.0
2023-04-04,60435.0,101.59,0.1027,1.0
2023-04-05,60366.0,101.85,0.1027,1.0
2023-04-06,60276.0,101.82,0.1027,1.0
2023-04-10,59867.0,102.58,0.1027,1.0
2023-04-11,60281.0,102.2,0.1027,1.0
2023-04-12,60404.0,101.5,0.1027,1.0
2023-04-13,60987.0,101.01,0.1027,1.0
2023-04-14,60145.0,101.55,0.1027,1.0
2023-04-17,60051.0,102.1,0.1027,1.0
2023-04-18,60331.0,101.75,0.1027,1.0
2023-04-19,60172.0,101.97,0.1027,1.0
2023-04-20,60389.0,101.84,0.1027,1.0
2023-04-21,59810.0,101.82,0.1027,1.0
2023-04-24,59928.0,101.35,0.1027,1.0
2023-04-25,60123.0,101.86,0.1027,1.0
2023-04-26,59849.0,101.47,0.1027,1.0
2023-04-27,59913.0,101.5,0.1027,1.0
2023-04-28,60057.0,101.66,0.1027,1.0
2023-05-01,59979.0,102.15,0.1027,1.0
2023-05-02,60787.0,101.96,0.1027,1.0
2023-05-03,61073.0,101.34,0.1027,1.0
2023-05-04,61683.0,101.4,0.1027,1.0
2023-05-05,60799.0,101.21,0.1027,1.0
2023-05-08,60916.0,101.38,0.1027,1.0
2023-05-09,61359.0,101.61,0.1027,1.0
2023-05-10,61207.0,101.48,0.1027,1.0
2023-05-11,60886.0,102.06,0.1027,1.0
2023-05-12,60843.0,102.68,0.1027,1.0
2023-05-15,60987.0,102.43,0.1027,1.0
2023-05-16,60280.0,102.56,0.1027,1.0
2023-05-17,60189.0,102.88,0.1027,1.0
2023-05-18,59758.0,103.58,0.1027,1.0
2023-05-19,60389.0,103.2,0.1027,1.0
2023-05-22,60271.0,103.2,0.1027,1.0
2023-05-23,60220.0,103.49,0.1027,1.0
2023-05-24,59918.0,103.89,0.1027,1.0
2023-05-25,59493.0,104.25,0.1027,1.0
2023-05-26,59430.0,104.21,0.1027,1.0
2023-05-29,59358.0,104.26,0.1027,1.0
2023-05-30,59845.0,104.17,0.1027,1.0
2023-05-31,60252.0,104.33,0.1027,1.0
2023-06-01,60033.0,103.56,0.1027,1.0
2023-06-02,59656.0,104.01,0.1027,1.0
2023-06-05,59805.0,104.0,0.1027,1.0
2023-06-06,59902.0,104.13,0.1027,1.0
2023-06-07,59511.0,104.1,0.1027,1.0
2023-06-08,59809.0,103.34,0.1027,1.0
2023-06-09,59777.0,103.56,0.1027,1.0
2023-06-12,59595.0,103.65,0.1027,1.0
2023-06-13,59222.0,103.34,0.1027,1.0
2023-06-14,59249.0,102.95,0.1027,1.0
2023-06-15,59249.0,102.11,0.1027,1.0
2023-06-16,59249.0,102.24,0.1027,1.0
2023-06-19,59043.0,102.52,0.1027,1.0
2023-06-20,58721.0,102.54,0.1027,1.0
2023-06-21,58630.0,102.07,0.1027,1.0
2023-06-22,58144.0,102.39,0.1027,1.0
2023-06-23,58188.0,102.9,0.1027,1.0
2023-06-26,58256.0,102.69,0.1027,1.0
2023-06-27,58015.0,102.49,0.1027,1.0
2023-06-28,57796.0,102.9,0.1027,1.0
2023-06-29,57578.0,103.34,0.1027,1.0
2023-06-30,58020.0,102.91,0.1027,1.0
2023-07-03,58119.0,102.96,0.1027,1.0
2023-07-04,58194.0,103.04,0.1027,1.0
2023-07-05,58308.0,103.37,0.1027,1.0
2023-07-06,58385.0,103.07,0.1027,1.0
2023-07-07,58747.0,102.27,0.1027,1.0
2023-07-10,58635.0,101.97,0.1027,1.0
2023-07-11,58737.0,101.73,0.1027,1.0
2023-07-12,59113.0,100.52,0.1027,1.0
2023-07-13,59185.0,99.77,0.1027,1.0
2023-07-14,59229.0,99.91,0.1027,1.0
2023-07-17,59061.0,99.84,0.1027,1.0
2023-07-18,59633.0,99.94,0.1027,1.0
2023-07-19,59683.0,100.28,0.1027,1.0
2023-07-20,59459.0,100.88,0.1027,1.0
2023-07-21,59221.0,101.07,0.1027,1.0
2023-07-24,59013.0,101.35,0.1027,1.0
2023-07-25,59120.0,101.35,0.1027,1.0
2023-07-26,59347.0,100.89,0.1027,1.0
2023-07-27,58878.0,101.77,0.1027,1.0
2023-07-28,59288.0,101.62,0.1027,1.0
2023-07-31,59628.0,101.86,0.1027,1.0
2023-08-01,59048.0,102.3,0.1027,1.0
2023-08-02,59117.0,102.59,0.1027,1.0
2023-08-03,59078.0,102.54,0.1027,1.0
2023-08-04,59124.0,102.02,0.1027,1.0
2023-08-07,59201.0,102.05,0.1027,1.0
2023-08-08,58997.0,102.53,0.1027,1.0
2023-08-09,58719.0,102.49,0.1027,1.0
2023-08-10,58605.0,102.52,0.1027,1.0
2023-08-11,58629.0,102.84,0.1027,1.0
2023-08-14,58663.0,103.19,0.1027,1.0
2023-08-16,58413.0,103.43,0.1027,1.0
2023-08-17,58027.0,103.57,0.1027,1.0
2023-08-18,58098.0,103.38,0.1027,1.0
2023-08-21,58164.0,103.3,0.1027,1.0
2023-08-22,58221.0,103.56,0.1027,1.0
2023-08-23,58430.0,103.42,0.1027,1.0
2023-08-24,58436.0,103.98,0.1027,1.0
2023-08-25,58273.0,104.08,0.1027,1.0
2023-08-28,58497.0,104.06,0.1027,1.0
2023-08-29,58843.0,103.53,0.1027,1.0
2023-08-30,59117.0,103.16,0.1027,1.0
2023-08-31,59113.0,103.62,0.1027,1.0
2023-09-01,59106.0,104.24,0.1027,1.0
2023-09-04,59385.0,104.24,0.1027,1.0
2023-09-05,59301.0,104.81,0.1027,1.0
2023-09-06,59111.0,104.86,0.1027,1.0
2023-09-07,59016.0,105.06,0.1027,1.0
2023-09-08,58905.0,105.09,0.1027,1.0
2023-09-11,58941.0,104.57,0.1027,1.0
2023-09-12,58642.0,104.71,0.1027,1.0
2023-09-13,58610.0,104.77,0.1027,1.0
2023-09-14,58608.0,105.4,0.1027,1.0
2023-09-15,58992.0,105.32,0.1027,1.0
2023-09-18,59212.0,105.2,0.1027,1.0
2023-09-19,59265.0,105.16,0.1027,1.0
2023-09-20,59363.0,105.12,0.1027,1.0
2023-09-21,58853.0,105.36,0.1027,1.0
2023-09-22,58896.0,105.58,0.1027,1.0
2023-09-25,58707.0,106.0,0.1027,1.0
2023-09-26,58478.0,106.23,0.1027,1.0
2023-09-27,57759.0,106.67,0.1027,1.0
2023-09-28,57146.0,106.22,0.1027,1.0
2023-09-29,57061.0,106.22,0.1027,1.0
2023-10-03,56385.0,107.0,0.416375,4.0
2023-10-04,56229.0,106.8,0.1277,5.0
2023-10-05,56112.0,106.33,0.159125,4.0
2023-10-06,56582.0,106.04,0.06774,5.0
2023-10-09,57268.0,106.08,-0.1879857142857142,7.0
2023-10-10,57364.0,105.82,0.06254,5.0
2023-10-11,57636.0,105.82,0.28006,5.0
2023-10-12,57613.0,106.6,0.4694666666666666,3.0
2023-10-13,58993.0,106.65,0.0184199999999999,5.0
2023-10-16,58993.0,106.24,-0.0343166666666666,6.0
2023-10-17,58922.0,106.25,0.1978,5.0
2023-10-18,59680.0,106.57,0.1699,9.0
2023-10-19,59935.0,106.25,0.3549333333333333,3.0
2023-10-20,60405.0,106.16,-0.1009571428571428,7.0
2023-10-23,60402.0,105.54,-0.04005,6.0
2023-10-24,60351.0,106.27,0.5859,1.0
2023-10-25,60652.0,106.53,-0.03896,5.0
2023-10-26,60735.0,106.6,0.1551,5.0
2023-10-27,60952.0,106.56,0.0893666666666666,6.0
2023-10-30,61077.0,106.12,-0.23668,5.0
2023-10-31,60879.0,106.66,0.0342333333333333,3.0
2023-11-01,60757.0,106.88,0.1373,7.0
2023-11-02,60805.0,106.12,-0.0063764705882353,68.0
2023-11-03,60829.0,105.02,0.0990018867924528,53.0
2023-11-06,60818.0,105.21,0.0990018867924528,53.0
2023-11-07,60365.0,105.54,0.1066610169491525,59.0
2023-11-08,60043.0,105.59,0.08165,70.0
2023-11-09,60271.0,105.91,0.08165,70.0
2023-11-10,59697.0,105.86,-0.0212385714285714,70.0
2023-11-13,59844.0,105.63,0.0103014492753623,69.0
2023-11-14,60083.0,104.05,0.0764055555555555,72.0
2023-11-15,60120.0,104.39,0.0944808510638297,94.0
2023-11-16,60654.0,104.35,0.0822878378378378,74.0
2023-11-17,60678.0,103.92,-0.063534375,32.0
2023-11-20,60657.0,103.44,0.0304756756756756,74.0
2023-11-21,61212.0,103.57,0.082172,75.0
2023-11-22,61065.0,103.92,0.0863777777777777,54.0
2023-11-23,61093.0,103.77,-0.0224509803921568,51.0
2023-11-24,61352.0,103.4,0.1043564102564102,39.0
2023-11-27,61557.0,103.2,-0.0713458333333333,24.0
2023-11-28,62409.0,102.75,-0.077703448275862,29.0
2023-11-29,62470.0,102.76,0.1095725806451612,62.0
2023-11-30,62639.0,103.5,0.1095725806451612,62.0
2023-12-01,62876.0,103.27,0.0511530612244897,49.0
2023-12-04,62302.0,103.71,0.0511530612244897,49.0
2023-12-05,62600.0,104.05,0.0511530612244897,49.0
2023-12-06,62269.0,104.15,0.0511530612244897,49.0
2023-12-07,62290.0,103.54,0.0511530612244897,49.0
2023-12-08,61597.0,104.01,0.0511530612244897,49.0
2023-12-11,60986.0,104.1,0.0511530612244897,49.0
2023-12-12,60984.0,103.86,0.0511530612244897,49.0
2023-12-13,60992.0,102.87,0.0511530612244897,49.0
2023-12-14,62229.0,101.96,0.0511530612244897,49.0
2023-12-15,61991.0,102.55,0.0511530612244897,49.0
2023-12-18,62057.0,102.56,0.0511530612244897,49.0
2023-12-19,62211.0,102.17,0.0511530612244897,49.0
2023-12-20,62151.0,102.41,0.0511530612244897,49.0
2023-12-21,62257.0,101.84,0.0511530612244897,49.0
2023-12-22,62657.0,101.7,0.0511530612244897,49.0
