date,avg_sentiment,news_count
09-02-2012,0.014091489,47
10-02-2012,0.078533333,27
13-02-2012,0.084203125,32
14-02-2012,0.124385,20
15-02-2012,0.11195625,32
16-02-2012,0.073007407,27
17-02-2012,0.033317241,29
18-02-2012,0,1
20-02-2012,-0.1366,2
21-02-2012,0.0837,22
22-02-2012,0.103473529,34
23-02-2012,0.070185714,21
24-02-2012,0.065332143,28
27-02-2012,0.0214625,48
28-02-2012,0.148878947,19
29-02-2012,0.137295652,23
01-03-2012,0.002629412,17
02-03-2012,0.112922222,9
04-03-2012,-0.0265,2
05-03-2012,0.170875758,33
06-03-2012,0.035425,16
07-03-2012,0.127417391,23
08-03-2012,0.059733333,27
09-03-2012,0.004135714,14
12-03-2012,0.020463636,22
13-03-2012,0.04940625,32
14-03-2012,0.074991304,23
15-03-2012,0.119310526,19
16-03-2012,0.124641667,12
19-03-2012,-0.009703448,29
20-03-2012,0.087386364,22
21-03-2012,-0.022675862,29
22-03-2012,0.075190385,52
23-03-2012,0.072563636,22
26-03-2012,0.15108,30
27-03-2012,0.091010345,29
28-03-2012,0.111791176,34
29-03-2012,0.139919444,36
30-03-2012,0.18177619,21
02-04-2012,0.199821951,41
03-04-2012,0.129645946,37
04-04-2012,0.09189375,16
05-04-2012,0.076696,25
06-04-2012,0,1
09-04-2012,0.102217143,35
10-04-2012,0.139312,25
11-04-2012,0.042336111,36
12-04-2012,0.19945,20
13-04-2012,0.027517647,17
15-04-2012,0.4215,1
16-04-2012,0.063739394,33
17-04-2012,0.1214,28
18-04-2012,0.186784,25
19-04-2012,0.03435,32
20-04-2012,-0.120968421,19
23-04-2012,0.098896296,27
24-04-2012,-0.004544737,38
25-04-2012,0.048040741,27
26-04-2012,0.048391892,37
27-04-2012,0.177533333,18
30-04-2012,0.226415625,32
01-05-2012,0.121213333,30
02-05-2012,0.065708333,36
03-05-2012,0.100959091,22
04-05-2012,0.07224,15
06-05-2012,0.3481,2
07-05-2012,0.152406061,33
08-05-2012,0.055631579,38
09-05-2012,0.148572414,29
10-05-2012,0.180905556,36
11-05-2012,0.007358824,17
14-05-2012,-0.00359697,33
15-05-2012,0.144996154,26
16-05-2012,0.14211,20
17-05-2012,0.091526667,30
18-05-2012,-0.002475,20
20-05-2012,-0.4767,1
21-05-2012,0.331893333,15
22-05-2012,0.153740741,27
23-05-2012,0.097147059,17
24-05-2012,0.134391667,24
25-05-2012,0.091295,20
29-05-2012,0.132234375,32
30-05-2012,0.093829167,24
31-05-2012,0.142636,25
01-06-2012,0.0804,30
04-06-2012,0.136156667,30
05-06-2012,0.153169565,23
06-06-2012,0.103339286,28
07-06-2012,0.175564706,17
08-06-2012,0.211331579,19
09-06-2012,0.68695,2
11-06-2012,0.125819231,26
12-06-2012,0.13747619,21
13-06-2012,0.1402,24
14-06-2012,0.144466667,36
15-06-2012,0.024923529,17
17-06-2012,0.16895,4
18-06-2012,0.005305263,38
19-06-2012,0.1463,38
20-06-2012,0.065451163,43
21-06-2012,0.088231818,22
22-06-2012,0.0604,13
24-06-2012,-0.296,1
25-06-2012,0.04387931,29
26-06-2012,0.185771053,38
27-06-2012,0.239669444,36
28-06-2012,0.121730435,23
29-06-2012,0.118755556,18
02-07-2012,0.088251429,35
03-07-2012,0.144321053,19
05-07-2012,0.061225,16
06-07-2012,-0.013558824,17
09-07-2012,0.039008571,35
10-07-2012,0.100795652,23
11-07-2012,0.156311111,18
12-07-2012,0.0068325,40
13-07-2012,0.017092857,28
15-07-2012,-0.0516,1
16-07-2012,0.051116667,54
17-07-2012,0.057864,25
18-07-2012,-0.027653333,30
19-07-2012,0.046185185,27
20-07-2012,-0.018570588,17
23-07-2012,0.063566,50
24-07-2012,0.011769697,33
25-07-2012,0.047013158,38
26-07-2012,0.063744737,38
27-07-2012,0.017827273,22
30-07-2012,0.091154286,35
31-07-2012,0.017916129,31
01-08-2012,0.049042857,42
02-08-2012,0.107048571,35
03-08-2012,0.079176,25
06-08-2012,0.053547368,19
07-08-2012,0.087,29
08-08-2012,0.032587234,47
09-08-2012,0.118140909,22
10-08-2012,0.096633333,21
13-08-2012,0.02425,28
14-08-2012,0.152574194,31
15-08-2012,0.00982,15
16-08-2012,0.05575,22
17-08-2012,0.1179,12
20-08-2012,0.040991667,12
21-08-2012,0.118041667,12
22-08-2012,0.130742105,19
23-08-2012,0.105825,20
24-08-2012,0.09048,15
25-08-2012,0,1
27-08-2012,0.002959259,27
28-08-2012,0.091847368,19
29-08-2012,0.202806667,15
30-08-2012,0.171231818,22
31-08-2012,-0.136990909,11
03-09-2012,-0.042666667,3
04-09-2012,-0.013707407,27
05-09-2012,0.02022439,41
06-09-2012,0.0828,18
07-09-2012,0.022084375,32
09-09-2012,0.2023,1
10-09-2012,0.087507407,27
11-09-2012,0.095884375,32
12-09-2012,0.0715,22
13-09-2012,0.175590476,21
14-09-2012,0.085842857,14
17-09-2012,0.054566667,18
18-09-2012,0.11117907,43
19-09-2012,-0.04235,30
20-09-2012,0.128632432,37
21-09-2012,0.071727778,18
24-09-2012,0.037485714,28
25-09-2012,0.01979375,32
26-09-2012,0.103063636,11
27-09-2012,0.193354545,22
28-09-2012,0.06631875,32
01-10-2012,0.166325,28
02-10-2012,0.137161538,26
03-10-2012,0.100242857,28
04-10-2012,0.084871429,35
05-10-2012,0.093119231,26
08-10-2012,0.143243478,23
09-10-2012,0.060556522,46
10-10-2012,0.023893548,31
11-10-2012,0.044111429,35
12-10-2012,-0.017526471,34
15-10-2012,0.098732258,31
16-10-2012,0.021596,25
17-10-2012,0.060988889,36
18-10-2012,0.109474359,39
19-10-2012,0.07418,25
21-10-2012,0,2
22-10-2012,0.088263636,33
23-10-2012,0.091556667,30
24-10-2012,0.118608889,45
25-10-2012,-0.043717647,17
26-10-2012,0.102942308,26
29-10-2012,0.116744828,29
30-10-2012,0.15544,10
31-10-2012,-0.004371429,42
01-11-2012,-0.042151724,29
02-11-2012,-0.078663333,30
05-11-2012,0.072068182,22
06-11-2012,0.027918182,33
07-11-2012,0.045795349,43
08-11-2012,0.1158,31
09-11-2012,-0.059380769,26
12-11-2012,0.075396154,26
13-11-2012,-0.027739394,33
14-11-2012,0.070610714,28
15-11-2012,0.02443125,32
16-11-2012,-0.001361538,13
19-11-2012,0.008833333,24
20-11-2012,0.174606897,29
21-11-2012,0.040058824,17
22-11-2012,0,1
23-11-2012,-0.060658333,12
26-11-2012,0.179938462,13
27-11-2012,0.03100625,32
28-11-2012,0.108765,20
29-11-2012,-0.001908333,24
30-11-2012,0.041547059,17
03-12-2012,0.07989697,33
04-12-2012,0.051275862,29
05-12-2012,-0.004206452,31
06-12-2012,0.066180645,31
07-12-2012,0.079433333,12
10-12-2012,0.160045833,24
11-12-2012,0.073498,50
12-12-2012,0.064887179,39
13-12-2012,0.029997436,39
14-12-2012,0.012514286,28
17-12-2012,-0.03644375,16
18-12-2012,0.121232,25
19-12-2012,0.040103704,27
20-12-2012,0.067272222,18
21-12-2012,0.049913333,15
24-12-2012,-0.1222,7
25-12-2012,0.7717,1
26-12-2012,0.043075,8
27-12-2012,-0.048333333,6
