Date,Gold_Close,USD_Close,avg_sentiment,news_count,Gold_7day_MA,Gold_30day_MA,USD_7day_MA
2021-12-23,48012.0,96.02,0.41,2.0,48125.0,48075.23333333333,96.32285714285715
2021-12-27,47933.0,96.09,0.41,2.0,48129.71428571428,48030.433333333334,96.26285714285713
2021-12-28,47888.0,96.2,-0.2732,1.0,48055.57142857143,47984.4,96.28571428571429
2021-12-29,47673.0,95.93,-0.2732,1.0,47942.142857142855,47938.9,96.19428571428571
2021-12-30,47746.0,95.97,0.3404,2.0,47887.28571428572,47888.36666666667,96.11142857142856
2021-12-31,47994.0,95.97,0.7351,1.0,47896.0,47853.26666666667,96.03714285714285
2022-01-03,47473.0,96.21,0.7351,1.0,47817.0,47808.066666666666,96.05571428571429
2022-01-04,47763.0,96.26,0.7351,1.0,47781.42857142857,47801.4,96.09
2022-01-05,47974.0,96.17,0.7351,1.0,47787.28571428572,47818.53333333333,96.10142857142856
2022-01-06,47499.0,96.32,0.7351,1.0,47731.71428571428,47819.53333333333,96.11857142857143
2022-01-07,47481.0,95.72,0.7351,1.0,47704.28571428572,47820.76666666667,96.08857142857141
2022-01-10,47471.0,95.99,0.7351,1.0,47665.0,47816.13333333333,96.09142857142857
2022-01-11,47694.0,95.62,0.7351,1.0,47622.142857142855,47818.833333333336,96.04142857142857
2022-01-12,47802.0,94.92,0.7351,1.0,47669.142857142855,47830.933333333334,95.85714285714286
2022-01-13,47759.0,94.79,0.7351,1.0,47668.57142857143,47838.73333333333,95.64714285714285
2022-01-14,47803.0,95.17,0.7351,1.0,47644.142857142855,47855.26666666667,95.50428571428571
2022-01-17,47908.0,95.26,0.7351,1.0,47702.57142857143,47871.36666666667,95.35285714285715
2022-01-18,47926.0,95.73,0.7351,1.0,47766.142857142855,47876.0,95.35428571428572
2022-01-19,48368.0,95.51,0.7351,1.0,47894.28571428572,47890.86666666667,95.2857142857143
2022-01-20,48372.0,95.74,0.7351,1.0,47991.142857142855,47906.6,95.30285714285716
2022-01-21,48243.0,95.64,0.7351,1.0,48054.142857142855,47921.3,95.4057142857143
2022-01-24,48537.0,95.92,0.7351,1.0,48165.28571428572,47939.433333333334,95.56714285714285
2022-01-25,48836.0,95.95,0.7351,1.0,48312.857142857145,47963.76666666667,95.67857142857143
2022-01-27,47974.0,97.25,0.7351,1.0,48322.28571428572,47966.4,95.96285714285715
2022-01-28,47652.0,97.27,0.7351,1.0,48283.142857142855,47958.13333333333,96.18285714285715
2022-01-31,47840.0,96.54,0.7351,1.0,48207.71428571428,47939.23333333333,96.33
2022-02-01,47966.0,96.39,0.7351,1.0,48149.71428571428,47922.53333333333,96.42285714285713
2022-02-02,48049.0,95.94,0.7351,1.0,48122.0,47919.833333333336,96.46571428571428
2022-02-03,47884.0,95.38,0.7351,1.0,48028.71428571428,47918.2,96.38857142857144
2022-02-04,48081.0,95.49,0.7351,1.0,47920.857142857145,47920.03333333333,96.32285714285715
2022-02-07,48168.0,95.4,0.7351,1.0,47948.57142857143,47925.23333333333,96.05857142857143
2022-02-08,48345.0,95.64,0.7351,1.0,48047.57142857143,47938.96666666667,95.82571428571428
2022-02-09,48575.0,95.49,0.7351,1.0,48152.57142857143,47961.86666666667,95.67571428571429
2022-02-10,48867.0,95.55,0.7351,1.0,48281.28571428572,48001.666666666664,95.55571428571429
2022-02-11,49024.0,96.08,0.7351,1.0,48420.57142857143,48044.26666666667,95.57571428571428
2022-02-14,49827.0,96.37,0.7351,1.0,48698.142857142855,48105.36666666667,95.71714285714286
2022-02-15,49332.0,95.99,0.7351,1.0,48876.857142857145,48167.333333333336,95.78857142857143
2022-02-16,49546.0,95.7,0.7351,1.0,49073.71428571428,48226.76666666667,95.83142857142856
2022-02-17,50277.0,95.8,0.7351,1.0,49349.71428571428,48303.53333333333,95.85428571428572
2022-02-18,50034.0,96.04,0.7351,1.0,49558.142857142855,48388.03333333333,95.93285714285715
2022-02-21,49998.0,96.08,-0.0350833333333333,6.0,49719.71428571428,48471.933333333334,96.00857142857144
2022-02-22,50186.0,96.03,-0.0350833333333333,6.0,49885.71428571428,48562.433333333334,96.00142857142858
2022-02-23,50226.0,96.19,-0.0350833333333333,6.0,49942.71428571428,48646.833333333336,95.97571428571428
2022-02-24,51403.0,97.14,-0.0350833333333333,6.0,50238.57142857143,48766.86666666667,96.14
2022-02-25,50039.0,96.61,-0.0350833333333333,6.0,50309.0,48842.86666666667,96.27000000000001
2022-02-28,50530.0,96.71,-0.0350833333333333,6.0,50345.142857142855,48933.76666666667,96.39999999999999
2022-03-01,51565.0,97.41,-0.0350833333333333,6.0,50563.857142857145,49055.666666666664,96.59571428571428
2022-03-02,51133.0,97.39,-0.0350833333333333,6.0,50726.0,49162.566666666666,96.78285714285714
2022-03-03,51569.0,97.79,-0.0350833333333333,6.0,50923.57142857143,49269.26666666667,97.03428571428572
2022-03-04,52274.0,98.65,-0.0350833333333333,6.0,51216.142857142855,49399.333333333336,97.38571428571427
2022-03-07,53461.0,99.29,-0.0350833333333333,6.0,51510.142857142855,49573.26666666667,97.69285714285714
2022-03-08,54146.0,99.06,-0.0350833333333333,6.0,52096.857142857145,49760.23333333333,98.04285714285716
2022-03-09,52724.0,97.97,-0.0350833333333333,6.0,52410.28571428572,49889.833333333336,98.22285714285715
2022-03-10,53183.0,98.51,-0.0350833333333333,6.0,52641.42857142857,50063.46666666667,98.38000000000001
2022-03-11,52828.0,99.12,-0.0350833333333333,6.0,52883.57142857143,50236.0,98.62714285714286
2022-03-14,52238.0,99.0,-0.0350833333333333,6.0,52979.142857142855,50382.6,98.8
2022-03-15,51522.0,99.1,-0.0350833333333333,6.0,52871.71428571428,50501.13333333333,98.86428571428573
2022-03-16,51105.0,98.62,-0.0350833333333333,6.0,52535.142857142855,50603.0,98.76857142857143
2022-03-17,51597.0,97.97,-0.0350833333333333,6.0,52171.0,50726.76666666667,98.61285714285714
2022-03-18,51383.0,98.23,-0.0350833333333333,6.0,51979.42857142857,50836.833333333336,98.64999999999999
2022-03-21,51546.0,98.5,-0.0350833333333333,6.0,51745.57142857143,50949.433333333334,98.64857142857143
2022-03-22,51219.0,98.49,-0.0350833333333333,6.0,51515.71428571428,51045.23333333333,98.55857142857143
2022-03-23,51580.0,98.62,-0.0350833333333333,6.0,51421.71428571428,51145.4,98.50428571428571
2022-03-24,51841.0,98.79,-0.0350833333333333,6.0,51467.28571428572,51244.53333333333,98.46000000000001
2022-03-25,51687.0,98.79,-0.0350833333333333,6.0,51550.42857142857,51333.3,98.48428571428572
2022-03-28,51442.0,99.09,-0.0350833333333333,6.0,51528.28571428572,51387.13333333333,98.64428571428573
2022-03-29,50730.0,98.4,-0.0350833333333333,6.0,51435.0,51433.73333333333,98.66857142857144
2022-03-30,51042.0,97.79,-0.0350833333333333,6.0,51363.0,51483.6,98.56714285714285
2022-03-31,51633.0,98.31,-0.0350833333333333,6.0,51422.142857142855,51528.8,98.54142857142858
2022-04-01,51264.0,98.63,-0.0350833333333333,6.0,51377.0,51569.8,98.54285714285716
2022-04-04,51229.0,99.0,-0.0350833333333333,6.0,51289.57142857143,51610.833333333336,98.57285714285715
2022-04-05,51619.0,99.47,-0.0350833333333333,6.0,51279.857142857145,51658.6,98.67
2022-04-06,51433.0,99.6,-0.0350833333333333,6.0,51278.57142857143,51698.833333333336,98.74285714285713
2022-04-07,51681.0,99.75,-0.0350833333333333,6.0,51414.42857142857,51708.1,98.93571428571428
2022-04-08,51854.0,99.8,-0.0350833333333333,6.0,51530.42857142857,51768.6,99.22285714285715
2022-04-11,51985.0,99.93,-0.0350833333333333,6.0,51580.71428571428,51817.1,99.4542857142857
2022-04-12,52656.0,100.29,-0.0350833333333333,6.0,51779.57142857143,51853.46666666667,99.69142857142856
2022-04-13,52871.0,99.88,-0.0350833333333333,6.0,52014.142857142855,51911.4,99.81714285714285
2022-04-14,52793.0,100.32,-0.0350833333333333,6.0,52181.857142857145,51952.2,99.93857142857142
2022-04-18,53104.0,100.78,-0.0350833333333333,6.0,52420.57142857143,51979.86666666667,100.10714285714286
2022-04-19,52603.0,100.96,-0.0350833333333333,6.0,52552.28571428572,51951.26666666667,100.28
2022-04-20,52499.0,100.39,-0.0350833333333333,6.0,52644.42857142857,51896.36666666667,100.36428571428571
2022-04-21,52356.0,100.58,-0.0350833333333333,6.0,52697.42857142857,51884.1,100.45714285714287
2022-04-22,52250.0,101.22,-0.0350833333333333,6.0,52639.42857142857,51853.0,100.59
2022-04-25,51462.0,101.75,-0.0350833333333333,6.0,52438.142857142855,51807.46666666667,100.85714285714286
2022-04-26,51655.0,102.3,-0.0350833333333333,6.0,52275.57142857143,51788.03333333333,101.14
2022-04-27,51357.0,102.95,-0.0350833333333333,6.0,52026.0,51782.53333333333,101.45
2022-04-28,51391.0,103.62,-0.0350833333333333,6.0,51852.857142857145,51792.066666666666,101.83
2022-04-29,51809.0,102.96,-0.0350833333333333,6.0,51754.28571428572,51799.13333333333,102.19714285714285
2022-05-02,50831.0,103.74,0.0253857142857142,7.0,51536.42857142857,51780.73333333333,102.64857142857143
2022-05-03,51022.0,103.46,0.0253857142857142,7.0,51361.0,51763.26666666667,102.96857142857142
2022-05-04,50836.0,102.59,0.0253857142857142,7.0,51271.57142857143,51750.5,103.08857142857143
2022-05-05,51653.0,103.75,-0.1060666666666666,3.0,51271.28571428572,51752.933333333334,103.29571428571428
2022-05-06,51381.0,103.66,0.1147,4.0,51274.71428571428,51737.6,103.39714285714285
2022-05-09,51026.0,103.65,0.1147,4.0,51222.57142857143,51715.566666666666,103.40142857142858
2022-05-10,50662.0,103.92,0.2073,3.0,51058.71428571428,51689.566666666666,103.53857142857143
2022-05-11,50862.0,103.85,0.0133285714285714,7.0,51063.142857142855,51693.96666666667,103.55428571428571
2022-05-12,50249.0,104.85,-0.4755,2.0,50952.71428571428,51667.53333333333,103.75285714285715
2022-05-13,49944.0,104.56,-0.4755,2.0,50825.28571428572,51611.23333333333,104.03428571428572
2022-05-16,50291.0,104.19,-0.4755,2.0,50630.71428571428,51578.8,104.09714285714287
2022-05-17,50237.0,103.36,-0.4755,2.0,50467.28571428572,51545.73333333333,104.0542857142857
2022-05-18,50235.0,103.81,-0.4755,2.0,50354.28571428572,51499.6,104.07714285714285
2022-05-19,50579.0,102.72,-0.4755,2.0,50342.42857142857,51471.13333333333,103.9057142857143
2022-05-20,50842.0,103.15,-0.4755,2.0,50339.57142857143,51443.166666666664,103.80571428571429
2022-05-23,50934.0,102.08,-0.4755,2.0,50437.42857142857,51412.5,103.41
2022-05-24,51146.0,101.86,-0.4755,2.0,50609.142857142855,51384.53333333333,103.02428571428572
2022-05-25,50815.0,102.06,-0.4755,2.0,50684.0,51323.166666666664,102.72
2022-05-26,50858.0,101.83,-0.4755,2.0,50772.71428571428,51256.066666666666,102.50142857142859
2022-05-27,50961.0,101.67,-0.4755,2.0,50876.42857142857,51195.0,102.19571428571429
2022-05-30,50908.0,101.67,-0.4755,2.0,50923.42857142857,51121.8,102.04571428571428
2022-05-31,50924.0,101.75,-0.4755,2.0,50935.142857142855,51065.833333333336,101.84571428571428
2022-06-01,50504.0,102.5,-0.4755,2.0,50873.71428571428,50999.333333333336,101.90571428571427
2022-06-02,51078.0,101.82,-0.4755,2.0,50864.0,50956.73333333333,101.9
2022-06-03,51287.0,102.14,-0.4755,2.0,50931.42857142857,50924.63333333333,101.91142857142857
2022-06-06,50871.0,102.44,-0.4755,2.0,50933.28571428572,50904.933333333334,101.99857142857142
2022-06-07,50929.0,102.32,-0.4755,2.0,50928.71428571428,50880.73333333333,102.09142857142857
2022-06-08,51036.0,102.54,-0.4755,2.0,50947.0,50870.03333333333,102.21571428571428
2022-06-09,50971.0,103.22,-0.4755,2.0,50953.71428571428,50856.03333333333,102.42571428571429
2022-06-10,51645.0,104.15,-0.4755,2.0,51116.71428571428,50850.566666666666,102.66142857142857
2022-06-13,50682.0,105.08,-0.4755,2.0,51060.142857142855,50845.6,103.12714285714286
2022-06-14,50251.0,105.52,-0.4755,2.0,50912.142857142855,50819.9,103.61
2022-06-15,50433.0,105.16,-0.4755,2.0,50849.57142857143,50806.46666666667,103.99857142857141
2022-06-16,50945.0,103.63,-0.4755,2.0,50851.857142857145,50782.86666666667,104.18571428571428
2022-06-17,50824.0,104.7,-0.4755,2.0,50821.57142857143,50764.3,104.49428571428572
2022-06-20,50748.0,104.7,-0.4755,2.0,50789.71428571428,50755.03333333333,104.7057142857143
2022-06-21,50775.0,104.43,-0.4755,2.0,50665.42857142857,50758.8,104.74571428571429
2022-06-22,50898.0,104.2,-0.4755,2.0,50696.28571428572,50760.0,104.62
2022-06-23,50608.0,104.43,-0.4755,2.0,50747.28571428572,50771.96666666667,104.46428571428571
2022-06-24,50614.0,104.18,-0.4755,2.0,50773.142857142855,50794.3,104.32428571428572
2022-06-27,50681.0,103.94,-0.4755,2.0,50735.42857142857,50807.3,104.36857142857143
2022-06-28,50824.0,104.51,-0.4755,2.0,50735.42857142857,50826.86666666667,104.34142857142857
2022-06-29,50836.0,105.11,-0.4755,2.0,50748.0,50846.9,104.39999999999999
2022-06-30,50719.0,104.68,-0.4755,2.0,50740.0,50851.566666666666,104.4357142857143
2022-07-01,52227.0,105.14,-0.4755,2.0,50929.857142857145,50897.73333333333,104.57000000000001
2022-07-04,51808.0,105.14,-0.4755,2.0,51101.28571428572,50926.86666666667,104.67142857142858
2022-07-05,52238.0,106.54,-0.4755,2.0,51333.28571428572,50963.26666666667,105.00857142857141
2022-07-06,50581.0,107.1,-0.4755,2.0,51319.0,50955.46666666667,105.46000000000001
2022-07-07,50691.0,107.13,-0.4755,2.0,51300.0,50949.9,105.83428571428571
2022-07-08,50832.0,107.01,-0.4755,2.0,51299.42857142857,50945.6,106.10571428571428
2022-07-11,50709.0,108.02,-0.4755,2.0,51298.0,50938.96666666667,106.58285714285714
2022-07-12,50532.0,108.07,-0.4755,2.0,51055.857142857145,50925.9,107.00142857142858
2022-07-13,50849.0,107.96,-0.4755,2.0,50918.857142857145,50937.4,107.4042857142857
2022-07-14,50323.0,108.54,-0.4755,2.0,50645.28571428572,50912.23333333333,107.69000000000001
2022-07-15,50212.0,108.06,-0.4755,2.0,50592.57142857143,50876.4,107.82714285714285
2022-07-18,50457.0,107.37,-0.4755,2.0,50559.142857142855,50862.6,107.86142857142856
2022-07-19,50395.0,106.68,-0.4755,2.0,50496.71428571428,50844.8,107.81428571428572
2022-07-20,50309.0,107.08,-0.4755,2.0,50439.57142857143,50820.566666666666,107.67999999999999
2022-07-21,50427.0,106.91,0.3006333333333333,3.0,50424.57142857143,50802.433333333334,107.51428571428572
2022-07-22,50720.0,106.73,-0.1224285714285714,7.0,50406.142857142855,50771.6,107.33857142857144
2022-07-25,50567.0,106.48,-0.1224285714285714,7.0,50441.0,50767.76666666667,107.0442857142857
2022-07-26,50612.0,107.19,-0.1224285714285714,7.0,50498.142857142855,50779.8,106.92
2022-07-27,50722.0,106.45,-0.1224285714285714,7.0,50536.0,50789.433333333334,106.78857142857144
2022-07-28,51274.0,106.35,-0.1224285714285714,7.0,50661.57142857143,50800.4,106.74142857142856
2022-07-29,51365.0,105.9,-0.1224285714285714,7.0,50812.42857142857,50818.433333333334,106.57285714285715
2022-08-01,51260.0,105.45,-0.1224285714285714,7.0,50931.42857142857,50835.5,106.36428571428571
2022-08-02,51274.0,106.24,-0.1224285714285714,7.0,51010.57142857143,50852.13333333333,106.2942857142857
2022-08-03,51216.0,106.51,-0.1224285714285714,7.0,51103.28571428572,50862.73333333333,106.29857142857142
2022-08-04,51802.0,105.69,-0.1072,5.0,51273.28571428572,50902.53333333333,106.08428571428571
2022-08-05,51641.0,106.62,-0.0743571428571428,7.0,51404.57142857143,50936.76666666667,106.10857142857142
2022-08-08,52183.0,106.43,-0.0743571428571428,7.0,51534.42857142857,50986.833333333336,106.12
2022-08-09,52383.0,106.37,-0.0743571428571428,7.0,51679.857142857145,51038.8,106.18714285714285
2022-08-10,52184.0,105.2,-0.0743571428571428,7.0,51811.857142857145,51083.73333333333,106.15142857142858
2022-08-11,52246.0,105.09,-0.0743571428571428,7.0,51950.71428571428,51134.63333333333,105.98714285714287
2022-08-12,52456.0,105.63,-0.0743571428571428,7.0,52127.857142857145,51142.26666666667,105.86142857142859
2022-08-16,51821.0,106.5,-0.0743571428571428,7.0,52130.57142857143,51142.7,105.97714285714287
2022-08-17,51563.0,106.57,-0.0743571428571428,7.0,52119.42857142857,51120.2,105.97
2022-08-18,51642.0,107.48,-0.0743571428571428,7.0,52042.142857142855,51155.566666666666,106.12
2022-08-19,51517.0,108.17,-0.0743571428571428,7.0,51918.42857142857,51183.1,106.37714285714286
2022-08-22,51217.0,109.05,-0.0743571428571428,7.0,51780.28571428572,51195.933333333334,106.92714285714285
2022-08-23,51458.0,108.62,-0.0743571428571428,7.0,51667.71428571428,51220.9,107.43142857142857
2022-08-24,51480.0,108.68,-0.3397,2.0,51528.28571428572,51252.5,107.86714285714285
2022-08-25,51628.0,108.47,0.18574,5.0,51500.71428571428,51278.46666666667,108.14857142857143
2022-08-26,51242.0,108.8,0.18574,2.0,51454.857142857145,51309.1,108.46714285714286
2022-08-29,51181.0,108.83,0.18574,2.0,51389.0,51341.4,108.66
2022-08-30,50701.0,108.77,0.18574,2.0,51272.42857142857,51349.53333333333,108.74571428571429
2022-08-31,50520.0,108.7,0.18574,2.0,51172.857142857145,51353.7,108.69571428571429
2022-09-01,50169.0,109.69,0.18574,2.0,50988.71428571428,51349.03333333333,108.84857142857142
2022-09-02,50313.0,109.53,0.18574,2.0,50822.0,51345.23333333333,108.97
2022-09-05,50604.0,109.83,0.18574,2.0,50675.71428571428,51341.36666666667,109.16428571428571
2022-09-06,50354.0,110.21,0.18574,2.0,50548.857142857145,51334.26666666667,109.36571428571429
2022-09-07,50570.0,109.84,0.18574,2.0,50461.57142857143,51332.86666666667,109.50999999999999
2022-09-08,50429.0,109.71,0.18574,2.0,50422.71428571428,51323.1,109.64428571428572
2022-09-09,50592.0,109.0,0.18574,2.0,50433.0,51300.36666666667,109.68714285714285
2022-09-12,50696.0,108.33,0.18574,2.0,50508.28571428572,51278.066666666666,109.49285714285715
2022-09-13,50233.0,109.82,0.18574,2.0,50496.857142857145,51243.833333333336,109.53428571428572
2022-09-14,50101.0,109.66,0.18574,2.0,50425.0,51204.73333333333,109.50999999999999
2022-09-15,49394.0,109.74,0.18574,2.0,50287.857142857145,51144.0,109.44285714285714
2022-09-16,49451.0,109.76,0.18574,2.0,50128.0,51065.63333333333,109.43142857142857
2022-09-19,49361.0,109.74,0.18574,2.0,49975.42857142857,50989.63333333333,109.43571428571428
2022-09-20,49218.0,110.21,0.18574,2.0,49779.142857142855,50890.8,109.60857142857142
2022-09-21,49428.0,110.64,0.18574,2.0,49598.0,50792.3,109.93857142857142
2022-09-22,49955.0,111.35,0.18574,2.0,49558.28571428572,50718.0,110.15714285714286
2022-09-23,49382.0,113.19,0.18574,2.0,49455.57142857143,50622.53333333333,110.66142857142857
2022-09-26,49110.0,114.1,-0.00965,8.0,49415.0,50511.0,111.28428571428572
2022-09-27,49160.0,114.11,-0.3213333333333333,3.0,49373.42857142857,50422.3,111.9057142857143
2022-09-28,49726.0,112.6,-0.3213333333333333,3.0,49425.57142857143,50361.066666666666,112.31428571428572
2022-09-29,49902.0,112.25,-0.3213333333333333,3.0,49523.28571428572,50303.066666666666,112.60571428571428
2022-09-30,50029.0,112.12,-0.3213333333333333,3.0,49609.142857142855,50253.46666666667,112.81714285714285
2022-10-03,50245.0,111.75,-0.3213333333333333,3.0,49650.57142857143,50221.066666666666,112.87428571428572
2022-10-04,51127.0,110.07,-0.3213333333333333,3.0,49899.857142857145,50210.03333333333,112.42857142857143
2022-10-05,51361.0,111.07,-0.3213333333333333,3.0,50221.42857142857,50206.066666666666,111.99571428571429
2022-10-06,51711.0,112.26,-0.3213333333333333,3.0,50585.857142857145,50208.833333333336,111.73142857142857
2022-10-07,51716.0,112.79,-0.3213333333333333,3.0,50870.142857142855,50224.63333333333,111.75857142857141
2022-10-10,50871.0,113.14,-0.3213333333333333,3.0,51008.57142857143,50214.3,111.88571428571427
2022-10-11,50874.0,113.22,-0.3213333333333333,3.0,51129.28571428572,50220.066666666666,112.04285714285713
2022-10-12,50713.0,113.32,-0.3213333333333333,3.0,51196.142857142855,50226.5,112.26714285714286
2022-10-13,50615.0,112.36,-0.3213333333333333,3.0,51123.0,50241.36666666667,112.59428571428573
2022-10-14,50067.0,113.31,-0.3213333333333333,3.0,50938.142857142855,50233.166666666664,112.91428571428571
2022-10-17,50231.0,112.04,-0.3213333333333333,3.0,50726.71428571428,50220.73333333333,112.88285714285713
2022-10-18,50192.0,112.13,-0.3213333333333333,3.0,50509.0,50215.333333333336,112.78857142857143
2022-10-19,49981.0,112.98,-0.3213333333333333,3.0,50381.857142857145,50195.7,112.76571428571428
2022-10-20,49938.0,112.88,-0.3213333333333333,3.0,50248.142857142855,50179.333333333336,112.71714285714286
2022-10-21,50361.0,112.01,-0.3213333333333333,3.0,50197.857142857145,50171.63333333333,112.52999999999999
2022-10-24,50319.0,111.99,-0.3213333333333333,3.0,50155.57142857143,50159.066666666666,112.47714285714285
2022-10-25,50353.0,110.95,-0.3213333333333333,3.0,50196.42857142857,50163.066666666666,112.14
2022-10-26,50411.0,109.7,-0.3213333333333333,3.0,50222.142857142855,50173.4,111.8057142857143
2022-10-27,50450.0,110.59,-0.3213333333333333,3.0,50259.0,50208.6,111.58571428571429
2022-10-28,49956.0,110.75,-0.3213333333333333,3.0,50255.42857142857,50225.433333333334,111.26714285714286
2022-10-31,50070.0,111.53,-0.3213333333333333,3.0,50274.28571428572,50249.066666666666,111.07428571428571
2022-11-01,50250.0,111.48,-0.3213333333333333,3.0,50258.42857142857,50283.46666666667,110.99857142857142
2022-11-02,50414.0,111.35,-0.3213333333333333,3.0,50272.0,50316.333333333336,110.90714285714286
2022-11-03,49876.0,112.93,-0.3213333333333333,3.0,50203.857142857145,50313.7,111.19000000000001
2022-11-04,50615.0,110.88,-0.3213333333333333,3.0,50233.0,50354.8,111.35857142857144
2022-11-07,50901.0,110.12,-0.3213333333333333,3.0,50297.42857142857,50414.5,111.29142857142858
2022-11-08,51581.0,109.64,-0.3213333333333333,3.0,50529.57142857143,50495.2,111.13285714285715
2022-11-09,51474.0,110.55,-0.3213333333333333,3.0,50730.142857142855,50553.46666666667,110.99285714285715
2022-11-10,52033.0,108.21,-0.3213333333333333,3.0,50984.857142857145,50624.5,110.5257142857143
2022-11-11,52275.0,106.29,-0.3213333333333333,3.0,51250.71428571428,50699.36666666667,109.80285714285715
2022-11-14,52601.0,106.66,-0.3213333333333333,3.0,51640.0,50777.9,108.90714285714284
2022-11-15,52545.0,106.4,-0.3213333333333333,3.0,51915.71428571428,50825.166666666664,108.26714285714286
2022-11-16,52883.0,106.28,-0.3213333333333333,3.0,52198.857142857145,50875.9,107.71857142857142
2022-11-17,52698.0,106.69,-0.3213333333333333,3.0,52358.42857142857,50908.8,107.29714285714284
2022-11-18,52501.0,106.93,-0.3213333333333333,3.0,52505.142857142855,50934.96666666667,106.78
2022-11-21,52201.0,107.83,-0.3213333333333333,3.0,52529.142857142855,50979.3,106.72571428571428
2022-11-22,52161.0,107.22,-0.3213333333333333,3.0,52512.857142857145,51022.2,106.85857142857142
2022-11-23,52259.0,106.08,-0.3213333333333333,3.0,52464.0,51073.73333333333,106.7757142857143
2022-11-24,52494.0,105.82,-0.3213333333333333,3.0,52456.71428571428,51136.36666666667,106.69285714285714
2022-11-25,52386.0,105.96,-0.3213333333333333,3.0,52385.71428571428,51213.666666666664,106.64714285714285
2022-11-28,52148.0,106.68,-0.3213333333333333,3.0,52307.142857142855,51277.566666666666,106.64571428571428
2022-11-29,52357.0,106.82,-0.3213333333333333,3.0,52286.57142857143,51349.73333333333,106.63
2022-11-30,52434.0,105.95,-0.3213333333333333,3.0,52319.857142857145,51431.5,106.36142857142856
2022-12-01,53339.0,104.73,-0.3213333333333333,3.0,52488.142857142855,51544.86666666667,106.00571428571428
2022-12-02,53346.0,104.54,-0.3213333333333333,3.0,52643.42857142857,51644.36666666667,105.78571428571429
2022-12-05,53300.0,105.29,-0.3213333333333333,3.0,52758.57142857143,51743.73333333333,105.71000000000001
2022-12-06,53446.0,105.58,-0.3213333333333333,3.0,52910.0,51846.833333333336,105.6557142857143
2022-12-07,53665.0,105.1,-0.3213333333333333,3.0,53126.71428571428,51955.3,105.43000000000002
2022-12-08,53741.0,104.77,-0.3213333333333333,3.0,53324.42857142857,52065.0,105.13714285714286
2022-12-09,53950.0,104.81,-0.3213333333333333,3.0,53541.0,52198.13333333333,104.9742857142857
2022-12-12,53791.0,105.13,-0.3213333333333333,3.0,53605.57142857143,52322.166666666664,105.03142857142856
2022-12-13,54376.0,103.98,-0.3213333333333333,3.0,53752.71428571428,52459.7,104.95142857142856
2022-12-14,54340.0,103.77,-0.3213333333333333,3.0,53901.28571428572,52590.566666666666,104.73428571428572
2022-12-15,53795.0,104.56,-0.3213333333333333,3.0,53951.142857142855,52721.2,104.58857142857143
2022-12-16,53957.0,104.7,-0.3213333333333333,3.0,53992.857142857145,52832.6,104.53142857142856
2022-12-19,53945.0,104.72,-0.3213333333333333,3.0,54022.0,52934.066666666666,104.52428571428571
2022-12-20,54541.0,103.96,-0.3213333333333333,3.0,54106.42857142857,53032.73333333333,104.40285714285714
2022-12-21,54684.0,104.16,-0.3213333333333333,3.0,54234.0,53139.73333333333,104.26428571428572
2022-12-22,54066.0,104.43,-0.3213333333333333,3.0,54189.71428571428,53207.5,104.32857142857142
2022-12-23,54104.0,104.31,-0.1540125,8.0,54156.0,53268.46666666667,104.4057142857143
2022-12-27,54546.0,104.18,-0.1540125,8.0,54263.28571428572,53333.3,104.35142857142857
2022-12-28,54324.0,104.46,-0.1540125,8.0,54315.71428571428,53392.6,104.31714285714285
2022-12-29,54642.0,103.84,-0.1540125,8.0,54415.28571428572,53451.23333333333,104.19142857142857
2022-12-30,54779.0,103.52,-0.1540125,8.0,54449.28571428572,53520.6,104.12857142857142
2023-01-03,55380.0,104.52,-0.1540125,8.0,54548.71428571428,53616.566666666666,104.17999999999999
2023-01-04,55688.0,104.25,-0.1540125,8.0,54780.42857142857,53732.8,104.1542857142857
2023-01-05,55071.0,105.04,-0.1540125,8.0,54918.57142857143,53829.8,104.25857142857141
2023-01-06,55628.0,103.88,-0.1540125,8.0,55073.142857142855,53942.1,104.21571428571428
2023-01-09,55792.0,103.0,-0.1540125,8.0,55282.857142857145,54052.03333333333,104.00714285714285
2023-01-10,55642.0,103.24,-0.1540125,8.0,55425.71428571428,54160.566666666666,103.92142857142856
2023-01-11,55641.0,103.19,-0.1540125,8.0,55548.857142857145,54277.0,103.87428571428572
2023-01-12,55801.0,102.25,-0.1540125,8.0,55609.0,54391.8,103.55
2023-01-13,56224.0,102.2,-0.1540125,8.0,55685.57142857143,54518.13333333333,103.25714285714285
2023-01-16,56414.0,102.27,-0.1540125,8.0,55877.42857142857,54620.63333333333,102.86142857142859
2023-01-17,56306.0,102.39,-0.1540125,8.0,55974.28571428572,54719.3,102.64857142857144
2023-01-18,56220.0,102.36,-0.1540125,8.0,56035.42857142857,54816.63333333333,102.55714285714285
2023-01-19,56443.0,102.06,-0.1540125,8.0,56149.857142857145,54916.53333333333,102.38857142857144
2023-01-20,56569.0,102.01,-0.1540125,8.0,56282.42857142857,55013.333333333336,102.22
2023-01-23,56705.0,102.14,-0.1540125,8.0,56411.57142857143,55112.13333333333,102.2042857142857
2023-01-24,56881.0,101.92,-0.1540125,8.0,56505.42857142857,55209.833333333336,102.16428571428573
2023-01-25,56865.0,101.64,-0.1540125,8.0,56569.857142857145,55312.3,102.07428571428571
