Date,Gold_USD,DXY,avg_sentiment,news_count
2015-01-12,27032,91.98,0.041749436,886.0
2015-01-13,27071,92.31,0.0431467,1212.0
2015-01-14,27210,92.16,0.072785081,1173.0
2015-01-15,27493,92.35,0.03186473,1205.0
2015-01-16,27673,92.52,0.052455076,926.0
2015-01-19,27718,92.52,0.125199407,506.0
2015-01-20,28098,93.05,0.073756809,1241.0
2015-01-21,27992,92.9,0.081777288,1180.0
2015-01-22,28055,94.08,0.08999542,1332.0
2015-01-23,27884,94.76,0.057968598,1070.0
2015-01-27,27934,94.02,0.009186986,1460.0
2015-01-28,27795,94.47,0.041865706,1458.0
2015-01-29,27470,94.78,0.023290456,1404.0
2015-01-30,27911,94.8,0.042692747,1103.0
2015-02-02,28071,94.5,0.048288415,1407.0
2015-02-03,27687,93.6,0.071449719,1603.0
2015-02-04,27814,93.99,0.041999333,1500.0
2015-02-05,27683,93.57,0.011378708,1517.0
2015-02-06,26968,95.85,0.063819752,1129.0
2015-02-09,27119,94.45,0.005465763,1291.0
2015-02-10,27016,94.76,0.04494255,1443.0
2015-02-11,26817,94.98,0.053616772,1425.0
2015-02-12,26635,94.09,0.042839581,1478.0
2015-02-13,26694,94.2,0.053815622,1037.0
2015-02-16,26742,94.2,0.04401985,534.0
2015-02-17,26241,94.06,0.066984495,1464.0
2015-02-18,26181,94.2,0.02153065,1553.0
2015-02-19,26294,94.4,0.042942632,1520.0
2015-02-20,26317,94.34,0.07209096,1062.0
2015-02-23,26178,94.57,0.022099268,1367.0
2015-02-24,26077,94.49,0.017335867,1592.0
2015-02-25,26142,94.21,0.044502496,1122.0
2015-02-26,26239,95.29,0.033138183,1574.0
2015-02-27,26206,95.32,0.049456522,1035.0
2015-03-02,26541,95.46,0.070642359,1263.0
2015-03-03,26453,95.38,0.04521668,1289.0
2015-03-04,26539,95.97,0.017417044,1326.0
2015-03-05,26473,96.38,0.047642639,1243.0
2015-03-06,26058,97.61,0.072760469,1065.0
2015-03-09,26062,97.59,0.085973966,1160.0
2015-03-10,25960,98.62,0.071143358,1227.0
2015-03-11,25716,99.8,0.056423897,1201.0
2015-03-12,25690,99.44,0.063975947,1347.0
2015-03-13,25909,100.33,0.041500815,982.0
2015-03-16,25797,99.6,0.034599571,1166.0
2015-03-17,25635,99.58,0.070401049,1334.0
2015-03-18,25653,98.55,0.048258067,1159.0
2015-03-19,25970,99.26,0.063532284,1112.0
2015-03-20,26195,97.91,0.090107312,971.0
2015-03-23,26208,97.03,0.080312642,1060.0
2015-03-24,26350,97.19,0.028056244,1049.0
2015-03-25,26491,96.98,0.049165005,983.0
2015-03-26,26805,97.44,0.060980052,1143.0
2015-03-27,26564,97.29,0.052696804,876.0
2015-03-30,26239,97.97,0.07764188,1053.0
2015-03-31,26061,98.36,0.073751855,1186.0
2015-04-01,26510,98.19,0.0761808,1125.0
2015-04-02,26548,97.44,0.056016556,900.0
2015-04-06,26941,96.78,0.084925659,1025.0
2015-04-07,26829,97.83,0.064589612,799.0
2015-04-08,26682,97.94,0.048597833,969.0
2015-04-09,26452,99.16,0.078672575,1072.0
2015-04-10,26703,99.34,0.07593929,845.0
2015-04-13,26616,99.49,0.10810729,1070.0
2015-04-14,26454,98.73,0.086478212,1074.0
2015-04-15,26644,98.32,0.055870845,1101.0
2015-04-16,26533,97.42,0.068263344,963.0
2015-04-17,26702,97.52,0.068824749,1095.0
2015-04-20,26719,97.94,0.03175319,1207.0
2015-04-21,26803,98.0,0.027136244,1443.0
2015-04-22,26489,97.93,0.061713285,1370.0
2015-04-23,26777,97.28,0.042104811,1538.0
2015-04-24,26574,96.92,0.032860195,1231.0
2015-04-27,26944,96.77,0.028205101,1431.0
2015-04-28,27036,96.09,0.025042747,1820.0
2015-04-29,27096,95.21,0.002602342,1665.0
2015-04-30,26593,94.6,-0.003488198,1720.0
2015-05-01,26483,95.3,0.054890036,1375.0
2015-05-04,26747,95.48,0.023990348,1523.0
2015-05-05,26852,95.08,0.036497277,1873.0
2015-05-06,26928,94.09,0.023791725,1716.0
2015-05-07,26951,94.64,0.025949506,1822.0
2015-05-08,26903,94.79,0.024452099,1215.0
2015-05-11,26853,95.01,0.034777581,1521.0
2015-05-12,27180,94.53,0.038114068,1315.0
2015-05-13,27539,93.62,0.063648553,1244.0
2015-05-14,27444,93.46,0.046882977,1310.0
2015-05-15,27473,93.14,0.048218199,1088.0
2015-05-18,27629,94.22,0.072030922,1258.0
2015-05-19,27309,95.27,0.071181235,1279.0
2015-05-20,27299,95.45,0.061956406,1241.0
2015-05-21,27130,95.25,0.073446575,1241.0
2015-05-22,27105,96.11,0.062858333,984.0
2015-05-25,27180,96.01,0.050709868,304.0
2015-05-26,26917,97.3,0.096297391,1265.0
2015-05-27,26900,97.37,0.072565607,1195.0
2015-05-28,26899,96.97,0.04580087,1150.0
2015-05-29,26866,96.91,0.066270531,1035.0
2015-06-01,26690,97.39,0.048554986,1073.0
2015-06-02,26856,95.83,0.088844854,1195.0
2015-06-03,26806,95.47,0.059784845,937.0
2015-06-04,26564,95.46,0.051590126,1114.0
2015-06-05,26439,96.31,0.079819624,958.0
2015-06-08,26693,95.3,0.10525,1158.0
2015-06-09,26754,95.17,0.074788428,1253.0
2015-06-10,26850,94.65,0.082131261,1190.0
2015-06-11,26772,94.98,0.099017502,1097.0
2015-06-12,26773,94.97,0.08723305,941.0
2015-06-15,26915,94.81,0.068056588,979.0
2015-06-16,26831,95.0,0.085395724,1146.0
2015-06-17,26763,94.3,0.084295013,1123.0
2015-06-18,27031,94.04,0.109859423,1040.0
2015-06-19,26959,94.08,0.077341084,830.0
2015-06-22,26589,94.33,0.072392016,1002.0
2015-06-23,26478,95.43,0.086002015,1092.0
2015-06-24,26418,95.26,0.077784,1025.0
2015-06-25,26365,95.19,0.080610227,1056.0
2015-06-26,26399,95.47,0.079798993,993.0
2015-06-29,26508,94.79,0.061329292,1229.0
2015-06-30,26301,95.48,0.038067645,1159.0
2015-07-01,26182,96.31,0.098643728,1148.0
2015-07-02,26024,96.11,0.099974631,1017.0
2015-07-03,26393,96.11,0.093338235,272.0
2015-07-06,26335,96.3,0.08791248,1250.0
2015-07-07,26032,96.86,0.057023139,1249.0
2015-07-08,26222,96.29,0.071928004,1132.0
2015-07-09,26071,96.61,0.037458415,1123.0
2015-07-10,26071,96.03,0.094763527,913.0
2015-07-13,26033,96.86,0.059763074,1002.0
2015-07-14,25934,96.64,0.087417303,1231.0
2015-07-15,25852,97.17,0.074561602,1086.0
2015-07-16,25774,97.67,0.061675581,1204.0
2015-07-17,25505,97.86,0.031999357,1088.0
2015-07-20,25042,98.03,0.021120102,1179.0
2015-07-21,24908,97.33,0.035198065,1499.0
2015-07-22,24688,97.6,0.043380058,1369.0
2015-07-23,24742,97.11,0.012672631,1604.0
2015-07-24,24729,97.24,0.015885901,1149.0
2015-07-27,24910,96.5,0.023108707,1493.0
2015-07-28,24768,96.77,0.006822388,1675.0
2015-07-29,24729,96.98,0.03608072,1333.0
2015-07-30,24739,97.56,0.02267625,1600.0
2015-07-31,24789,97.34,0.031560293,1229.0
2015-08-03,24696,97.49,0.017557581,1207.0
2015-08-04,24638,97.93,0.042885003,1827.0
2015-08-05,24545,97.96,0.026108347,1797.0
2015-08-06,24692,97.83,0.004444211,1857.0
2015-08-07,24796,97.56,0.036802558,1173.0
2015-08-10,25026,97.16,0.030067279,1360.0
2015-08-11,25323,97.29,0.049985886,1417.0
2015-08-12,25898,96.26,0.047448498,1165.0
2015-08-13,25763,96.44,0.008884857,1116.0
2015-08-14,25636,96.52,0.094756687,972.0
2015-08-17,25924,96.81,0.067281231,991.0
2015-08-18,25890,97.04,0.077883735,1162.0
2015-08-19,26084,96.36,0.028318769,1007.0
2015-08-20,26723,95.98,0.056804015,797.0
2015-08-21,27090,95.01,0.052113596,890.0
2015-08-24,27290,93.33,0.046182139,907.0
2015-08-25,26595,94.53,0.065290176,1252.0
2015-08-26,26341,95.1,0.044785039,1016.0
2015-08-27,26197,95.61,0.065552451,1020.0
2015-08-28,26490,96.11,0.081315212,756.0
2015-08-31,26540,95.82,0.071171317,1025.0
2015-09-01,26623,95.45,0.039795382,1061.0
2015-09-02,26417,95.83,0.057714747,929.0
2015-09-03,26196,96.41,0.098521102,962.0
2015-09-04,26256,96.23,0.094241918,897.0
2015-09-07,26506,96.23,0.067730952,252.0
2015-09-08,26436,95.98,0.059825264,946.0
2015-09-09,26069,96.01,0.066184639,1289.0
2015-09-10,26179,95.46,0.083697925,1060.0
2015-09-11,25981,95.19,0.03579955,889.0
2015-09-14,26078,95.25,0.078185219,778.0
2015-09-15,25982,95.61,0.107137579,950.0
2015-09-16,26285,95.42,0.062641967,915.0
2015-09-17,26176,94.55,0.064735938,1024.0
2015-09-18,26476,94.86,0.135400238,420.0
2015-09-21,26345,95.89,0.045607463,938.0
2015-09-22,26242,96.28,0.111572292,877.0
2015-09-23,26476,96.07,0.134832,475.0
2015-09-24,26965,96.69,0.0488618,822.0
2015-09-25,26744,96.27,0.127805488,820.0
2015-09-28,26508,96.03,0.038113237,967.0
2015-09-29,26253,95.86,0.070692236,1069.0
2015-09-30,25803,96.35,0.068738061,825.0
2015-10-01,25782,96.19,0.111143424,806.0
2015-10-05,26094,96.11,0.105191016,679.0
2015-10-06,26512,95.45,0.074101013,987.0
2015-10-07,26449,95.5,0.02612066,1152.0
2015-10-08,26351,95.32,0.107786859,1248.0
2015-10-09,26515,94.81,0.058307254,965.0
2015-10-12,26678,94.84,0.047512861,1073.0
2015-10-13,26872,94.76,0.061722607,1243.0
2015-10-14,27088,93.93,0.051201075,1116.0
2015-10-15,27142,94.37,0.064683074,1093.0
2015-10-16,27029,94.54,0.049398853,1046.0
2015-10-19,26882,94.93,0.007405543,1281.0
2015-10-20,26993,94.91,0.033252845,1283.0
2015-10-21,26821,95.03,0.047181038,1445.0
2015-10-22,26737,96.38,0.001668361,1318.0
2015-10-23,26676,97.13,0.065783333,6.0
2015-10-26,26689,96.86,0.0,0.0
2015-10-27,26790,96.91,0.0,0.0
2015-10-28,26930,97.78,0.0,0.0
2015-10-29,26470,97.28,0.08555,32.0
2015-10-30,26355,96.95,-0.0310125,80.0
2015-11-02,26228,96.93,0.0,0.0
2015-11-03,25863,97.16,0.0,0.0
2015-11-04,25646,97.95,0.10115,2.0
2015-11-05,25791,97.94,0.055494604,278.0
2015-11-06,25538,99.17,-0.463216,25.0
2015-11-09,25699,98.98,0.4019,10.0
2015-11-10,25604,99.29,0.613783333,42.0
2015-11-11,25490,99.01,0.0,0.0
2015-11-12,25341,98.65,0.0,0.0
2015-11-13,25388,99.0,0.0,0.0
2015-11-16,25360,99.44,0.11485748,127.0
2015-11-17,25038,99.63,0.112766337,202.0
2015-11-18,25108,99.65,0.111293491,338.0
2015-11-19,25308,98.99,0.034634472,3600.0
2015-11-20,25252,99.56,0.012411111,108.0
2015-11-23,25180,99.8,0.039209016,122.0
2015-11-24,25305,99.53,0.032262183,394.0
2015-11-25,25230,99.8,0.064413373,830.0
2015-11-26,25288,99.8,0.034356949,295.0
2015-11-27,25071,100.02,0.046256616,461.0
2015-11-30,25114,100.17,0.055704636,1057.0
2015-12-01,25018,99.8,0.064021601,1199.0
2015-12-02,24895,99.99,0.060819346,1132.0
2015-12-03,25043,97.62,0.064777143,980.0
2015-12-04,25631,98.35,0.036738866,741.0
2015-12-07,25443,98.66,0.031781793,1082.0
2015-12-08,25424,98.47,0.067596432,1065.0
2015-12-09,25499,97.34,0.024547858,957.0
2015-12-10,25328,97.94,0.033871104,879.0
2015-12-11,25581,97.56,0.000585279,754.0
2015-12-14,25256,97.6,0.096852564,936.0
2015-12-15,25173,98.22,0.068641776,912.0
2015-12-16,25372,97.87,0.068168802,968.0
2015-12-17,24766,99.27,-0.012576132,817.0
2015-12-18,25011,98.7,0.039413343,697.0
2015-12-21,25302,98.36,0.035149885,868.0
2015-12-22,25176,98.23,0.061170522,977.0
2015-12-23,25004,98.34,0.036590585,701.0
2015-12-24,25147,97.98,0.13085335,403.0
2015-12-28,25077,97.92,0.065897849,186.0
2015-12-29,25106,98.1,0.056179016,305.0
2015-12-30,25017,98.27,0.040006365,597.0
2015-12-31,24952,98.63,0.082810374,588.0
2016-01-01,24943,98.63,-0.011052679,112.0
2016-01-04,25423,98.87,0.100603013,1029.0
2016-01-05,25430,99.4,0.097478299,1023.0
2016-01-06,25756,99.18,0.08557535,856.0
2016-01-07,26106,98.22,-0.013069381,872.0
2016-01-08,25989,98.54,0.030083728,928.0
2016-01-11,25877,98.72,0.022978004,932.0
2016-01-12,25689,98.97,0.044688307,898.0
2016-01-13,25750,98.93,0.03357466,809.0
2016-01-14,25652,99.09,-0.014805011,918.0
2016-01-15,26126,98.96,-0.018459735,678.0
2016-01-18,26070,98.96,-0.062298864,440.0
2016-01-19,26064,98.99,0.13796068,206.0
2016-01-20,26563,99.09,0.06637893,897.0
2016-01-21,26190,99.06,0.044471744,906.0
2016-01-22,26168,99.57,0.081774185,767.0
2016-01-25,26391,99.36,-0.013361068,899.0
2016-01-27,26736,98.9,0.009093668,995.0
2016-01-28,26701,98.51,-0.023291415,1025.0
2016-01-29,26709,99.61,0.079076033,726.0
2016-02-01,26973,99.01,0.071828385,1071.0
2016-02-02,27008,98.87,0.011857796,962.0
2016-02-03,27285,97.29,0.045632353,1156.0
2016-02-04,27656,96.47,0.038845242,1156.0
2016-02-05,27568,97.03,0.02696514,786.0
2016-02-08,28367,96.57,0.01725962,1159.0
2016-02-09,28325,96.07,-0.01950221,1086.0
2016-02-10,28211,95.89,0.075330742,1145.0
2016-02-11,29706,95.56,0.064215372,1249.0
2016-02-12,29287,95.94,0.046257064,722.0
2016-02-15,28595,95.98,0.024555738,488.0
2016-02-16,28800,96.87,0.021841348,1202.0
2016-02-17,28781,96.79,0.032998421,1140.0
2016-02-18,29210,96.95,-0.00130239,1046.0
2016-02-19,29432,96.6,0.032666557,909.0
2016-02-22,28916,97.38,-0.00301472,1216.0
2016-02-23,29234,97.48,0.008355345,1216.0
2016-02-24,29523,97.46,0.010225128,1174.0
2016-02-25,29735,97.29,0.008401463,1162.0
2016-02-26,29290,98.15,0.050067703,901.0
2016-02-29,29437,98.21,0.021835655,1091.0
2016-03-01,29097,98.35,0.025422149,1210.0
2016-03-02,29219,98.21,0.063090844,1125.0
2016-03-03,29381,97.59,0.036214521,909.0
2016-03-04,29519,97.34,0.075394327,758.0
2016-03-07,29597,97.07,0.073835602,191.0
2016-03-08,29819,97.21,0.068926172,512.0
2016-03-09,29597,97.17,0.027905849,530.0
2016-03-10,29928,96.07,0.062682014,556.0
2016-03-11,29504,96.17,0.064552857,420.0
2016-03-14,29204,96.62,0.034286996,546.0
2016-03-15,29050,96.63,-0.019258824,442.0
2016-03-16,28970,95.89,0.053789744,429.0
2016-03-17,29357,94.76,0.020712367,566.0
2016-03-18,29135,95.09,0.106016348,679.0
2016-03-21,28937,95.29,0.074233553,909.0
2016-03-22,29047,95.65,0.023239478,689.0
2016-03-23,28568,96.05,0.026825231,650.0
2016-03-24,28560,96.14,0.038376837,626.0
2016-03-28,28400,95.94,0.088476087,782.0
2016-03-29,28616,95.16,0.067478676,680.0
2016-03-30,28301,94.84,0.052787211,563.0
2016-03-31,28441,94.59,0.054516717,664.0
2016-04-01,28056,94.62,0.072916854,712.0
2016-04-04,28086,94.51,0.009073283,801.0
2016-04-05,28562,94.63,0.100224254,804.0
2016-04-06,28571,94.43,0.058530051,792.0
2016-04-07,28972,94.48,0.068230669,688.0
2016-04-08,29047,94.23,0.079063139,567.0
2016-04-11,29254,93.95,0.012644474,751.0
2016-04-12,29250,93.96,0.082186277,787.0
2016-04-13,29128,94.74,0.104780364,769.0
2016-04-14,28731,94.9,0.065899725,727.0
2016-04-15,28918,94.7,0.059928233,634.0
2016-04-18,28935,94.49,0.044944403,795.0
2016-04-19,29255,93.98,0.046441375,771.0
2016-04-20,29249,94.49,0.035617232,708.0
2016-04-21,29287,94.6,0.040109412,680.0
2016-04-22,28941,95.12,0.07158036,611.0
2016-04-25,29183,94.84,0.004634305,755.0
2016-04-26,29158,94.57,0.074999054,634.0
2016-04-27,29319,94.39,0.043628152,579.0
2016-04-28,29627,93.76,0.024048615,650.0
2016-04-29,30138,93.08,0.022387184,554.0
2016-05-02,30213,92.63,0.056850244,1023.0
2016-05-03,30154,92.94,0.018339043,794.0
2016-05-04,29934,93.18,-0.016437729,872.0
2016-05-05,29868,93.78,0.01380219,685.0
2016-05-06,30366,93.89,0.026847819,619.0
2016-05-09,29805,94.13,0.047592604,960.0
2016-05-10,29785,94.29,0.025137669,815.0
2016-05-11,29933,93.82,0.030050587,767.0
2016-05-12,29904,94.15,-0.034895419,633.0
2016-05-13,30023,94.61,0.04213995,801.0
2016-05-16,29963,94.57,0.021670392,689.0
2016-05-17,30045,94.55,0.059393571,871.0
2016-05-18,30049,95.08,0.015976768,693.0
2016-05-19,29800,95.29,0.033893118,712.0
2016-05-20,29693,95.33,0.061955904,542.0
2016-05-23,29682,95.23,0.036892119,774.0
2016-05-24,29306,95.57,0.054630269,631.0
2016-05-25,28945,95.35,0.024718588,963.0
2016-05-26,28729,95.17,0.037720054,743.0
2016-05-27,28590,95.52,0.091536137,642.0
2016-05-30,28590,95.52,0.060770161,248.0
2016-05-31,28610,95.89,0.045391898,864.0
2016-06-01,28626,95.45,0.026316894,805.0
2016-06-02,28554,95.56,0.047781335,734.0
2016-06-03,29216,94.03,0.125519395,727.0
2016-06-06,29329,93.9,0.030095916,857.0
2016-06-07,29239,93.83,0.067420764,838.0
2016-06-08,29491,93.59,0.060563555,782.0
2016-06-09,29757,93.95,0.029919554,762.0
2016-06-10,29851,94.57,0.044407188,640.0
2016-06-13,30181,94.36,0.029380347,519.0
2016-06-14,30357,94.93,0.028372124,678.0
2016-06-15,30262,94.61,0.096186055,796.0
2016-06-16,30392,94.57,0.069500455,660.0
2016-06-17,30373,94.21,0.012369579,641.0
2016-06-20,30478,93.61,-0.033769059,808.0
2016-06-21,30072,94.02,0.03918388,701.0
2016-06-22,29898,93.72,0.031857584,712.0
2016-06-23,29686,93.53,0.057659774,619.0
2016-06-24,31131,95.45,0.043423056,733.0
2016-06-27,31218,96.54,0.039417359,939.0
2016-06-28,30999,96.25,0.099458058,968.0
2016-06-29,30986,95.77,0.066759685,826.0
2016-06-30,30851,96.14,0.037985159,694.0
2016-07-01,31077,95.65,0.00424049,857.0
2016-07-04,31396,95.65,-0.139698464,586.0
2016-07-05,30841,96.17,0.029879704,1148.0
2016-07-06,32018,96.05,0.084909664,983.0
2016-07-07,31817,96.33,0.075348519,810.0
2016-07-08,31657,96.3,0.015635981,617.0
2016-07-11,31524,96.57,0.031148029,964.0
2016-07-12,31001,96.44,0.044994333,847.0
2016-07-13,31225,96.22,0.083005529,850.0
2016-07-14,30895,96.08,0.048208752,697.0
2016-07-15,30922,96.58,0.094310138,651.0
2016-07-18,30950,96.56,0.021196092,870.0
2016-07-19,31021,97.06,0.063308315,926.0
2016-07-20,30666,97.2,0.039439257,861.0
2016-07-21,30940,97.0,0.050322102,923.0
2016-07-22,30794,97.47,0.037465265,547.0
2016-07-25,30814,97.29,0.009931884,1035.0
2016-07-26,30822,97.16,0.054387602,1105.0
2016-07-27,30878,97.05,0.030495794,1379.0
2016-07-28,30795,96.74,0.02279888,1161.0
2016-07-29,31099,95.53,0.037859024,820.0
2016-08-01,31011,95.71,-0.002018732,1057.0
2016-08-02,31282,95.06,0.005640053,1508.0
2016-08-03,31199,95.56,-0.007379022,1554.0
2016-08-04,31317,95.76,0.008809794,1358.0
2016-08-05,30779,96.19,0.118235197,966.0
2016-08-08,30998,96.4,0.022359492,748.0
2016-08-09,31133,96.18,0.022332907,1328.0
2016-08-10,31219,95.65,0.041503532,906.0
2016-08-11,31171,95.86,0.052570425,1011.0
2016-08-12,31080,95.72,0.046478707,634.0
2016-08-16,31349,94.79,-0.000154757,904.0
2016-08-17,31314,94.72,0.042857692,884.0
2016-08-18,31411,94.16,0.006256,750.0
2016-08-19,31365,94.51,0.079854531,618.0
2016-08-22,31395,94.52,0.030671376,814.0
2016-08-23,31373,94.54,0.044335559,734.0
2016-08-24,31049,94.79,0.056125872,545.0
2016-08-25,30945,94.77,0.08182234,94.0
2016-08-26,31023,95.57,0.064267095,778.0
2016-08-29,31077,95.58,0.026891244,788.0
2016-08-30,30840,96.05,0.097115456,757.0
2016-08-31,30746,96.02,0.007096732,612.0
2016-09-01,30710,95.65,0.040604762,735.0
2016-09-02,30900,95.84,0.001457565,542.0
2016-09-05,31025,95.84,0.010263333,270.0
2016-09-06,31401,94.82,0.069376426,789.0
2016-09-07,31336,94.96,0.05942328,683.0
2016-09-08,31239,95.03,0.07278285,828.0
2016-09-09,31261,95.34,0.06178764,712.0
2016-09-12,31087,95.09,-0.01582822,691.0
2016-09-13,31141,95.63,0.029076301,730.0
2016-09-14,31100,95.33,0.094577213,610.0
2016-09-15,30950,95.29,0.096858097,494.0
2016-09-16,30851,96.11,0.03637128,672.0
2016-09-19,30936,95.84,0.022576485,825.0
2016-09-20,30892,96.02,0.074561111,738.0
2016-09-21,31207,95.66,0.093575072,698.0
2016-09-22,31335,95.45,0.059675194,645.0
2016-09-23,31288,95.48,0.107039308,491.0
2016-09-26,31351,95.3,0.062266667,717.0
2016-09-27,31003,95.44,0.093555827,695.0
2016-09-28,30963,95.43,0.051516343,618.0
2016-09-29,31224,95.53,0.059015712,541.0
2016-09-30,30814,95.46,0.095217043,575.0
2016-10-03,30749,95.69,0.001973366,811.0
2016-10-04,30068,96.17,0.075380268,821.0
2016-10-05,30004,96.12,0.091487778,720.0
2016-10-06,29615,96.77,0.044132258,651.0
2016-10-07,29591,96.63,0.057279487,663.0
2016-10-10,29662,96.93,-0.014397497,919.0
2016-10-11,29712,97.69,0.118478537,615.0
2016-10-12,29662,97.97,-0.007817114,596.0
2016-10-13,29697,97.52,0.024564725,601.0
2016-10-14,29638,98.02,0.0395503,666.0
2016-10-17,29675,97.89,0.049156881,872.0
2016-10-18,29773,97.89,0.024107491,841.0
2016-10-19,29883,97.92,0.017173517,978.0
2016-10-20,29891,98.31,0.037897101,828.0
2016-10-21,29936,98.69,0.119385255,373.0
2016-10-24,29820,98.76,0.033812937,773.0
2016-10-25,30034,98.72,0.023914417,1193.0
2016-10-26,29913,98.63,0.037837211,1212.0
2016-10-27,30054,98.89,0.019949123,1311.0
2016-10-28,30131,98.35,0.071860153,783.0
2016-10-31,30057,98.44,0.04223241,1228.0
2016-11-01,30329,97.7,0.038577178,1538.0
2016-11-02,30759,97.4,0.004164548,1416.0
2016-11-03,30674,97.16,0.007502821,1418.0
2016-11-04,30689,97.06,0.040562327,937.0
2016-11-07,30118,97.78,0.021716286,1271.0
2016-11-08,29899,97.86,0.021215208,1131.0
2016-11-09,29961,98.5,0.071654931,1369.0
2016-11-10,29986,98.78,0.043270341,880.0
2016-11-11,29461,99.06,0.054061948,770.0
2016-11-14,29676,100.11,0.024415742,1334.0
2016-11-15,29391,100.23,0.066080754,1034.0
2016-11-16,29463,100.41,0.054633693,834.0
2016-11-17,29185,100.89,0.046958891,956.0
2016-11-18,29005,101.21,0.066076138,813.0
2016-11-21,29197,101.05,0.013572517,1037.0
2016-11-22,29182,101.04,0.0742347,1049.0
2016-11-23,28885,101.7,0.061489696,592.0
2016-11-24,28816,101.7,0.068071218,271.0
2016-11-25,28671,101.49,0.067477925,530.0
2016-11-28,28793,101.33,0.049170183,929.0
2016-11-29,28853,100.93,0.020221143,927.0
2016-11-30,28428,101.5,0.04941517,1147.0
2016-12-01,28062,101.04,0.070784554,997.0
2016-12-02,28445,100.77,0.080503317,1025.0
2016-12-05,28236,100.09,0.009684109,1032.0
2016-12-06,27944,100.49,0.046928981,942.0
2016-12-07,28043,100.23,0.112051761,852.0
2016-12-08,27896,101.1,0.080798661,971.0
2016-12-09,27701,101.59,0.039425,884.0
2016-12-12,27843,101.03,0.003301429,910.0
2016-12-13,27710,101.07,0.068280972,988.0
2016-12-14,27746,101.76,0.095011939,1114.0
2016-12-15,27130,103.02,0.072813918,855.0
2016-12-16,27308,102.95,0.083654642,851.0
2016-12-19,27392,103.14,0.068540868,1221.0
2016-12-20,27262,103.29,0.056848152,1001.0
2016-12-21,27103,103.02,0.023912673,797.0
2016-12-22,27152,103.09,0.093029301,744.0
2016-12-23,27186,103.01,0.113894527,676.0
2016-12-26,27241,103.01,0.088732642,193.0
2016-12-27,27431,103.02,0.113332021,559.0
2016-12-28,27539,103.3,0.098581536,547.0
2016-12-29,27810,102.68,0.19885398,691.0
2016-12-30,27700,102.21,0.141849701,670.0
2017-01-02,27828,102.83,0.120893764,433.0
2017-01-03,28102,103.21,0.092368147,1058.0
2017-01-04,28085,102.7,0.07509255,1047.0
2017-01-05,28890,101.52,0.066422785,869.0
2017-01-06,27960,102.22,0.078245578,882.0
2017-01-09,28124,101.93,0.092373906,1257.0
2017-01-10,28210,102.01,0.117360773,1267.0
2017-01-11,28353,101.78,0.041799738,1147.0
2017-01-12,28463,101.35,0.027368056,1080.0
2017-01-13,28440,101.18,0.078721025,937.0
2017-01-16,28601,101.18,0.035408493,471.0
2017-01-17,28797,100.33,0.081894652,1309.0
2017-01-18,28852,100.93,0.030119618,1310.0
2017-01-19,28588,101.15,0.092642749,1193.0
2017-01-20,28685,100.74,0.093900692,1156.0
2017-01-23,28876,100.16,0.092593187,1277.0
2017-01-24,28815,100.35,0.062582397,1335.0
2017-01-25,28472,100.03,0.065643604,1243.0
2017-01-27,28449,100.53,0.060663576,1046.0
2017-01-30,28642,100.43,0.024706009,1398.0
2017-01-31,29172,99.51,0.062854841,1446.0
2017-02-01,28981,99.64,0.070278662,1420.0
2017-02-02,29064,99.79,0.050009945,1267.0
2017-02-03,29166,99.87,0.099373258,1062.0
2017-02-06,29202,99.91,0.021411314,1149.0
2017-02-07,29348,100.26,0.042507282,1442.0
2017-02-08,29371,100.28,0.044746014,1543.0
2017-02-09,29115,100.65,0.096183201,1381.0
2017-02-10,29195,100.8,0.049205294,1190.0
2017-02-13,29057,100.96,0.031300519,1349.0
2017-02-14,29027,101.25,0.038474894,1418.0
2017-02-15,29138,101.18,0.060188494,1434.0
2017-02-16,29377,100.44,0.036364034,1165.0
2017-02-17,29359,100.95,0.108699119,681.0
2017-02-20,29324,100.95,0.042136938,601.0
2017-02-21,29314,101.37,0.013090198,1265.0
2017-02-22,29223,101.22,0.02303923,1221.0
2017-02-23,29440,101.05,0.009314465,1431.0
2017-02-24,29613,101.09,0.074342181,972.0
2017-02-27,29732,101.13,0.025774059,1434.0
2017-02-28,29592,101.12,0.042057434,1473.0
2017-03-01,29529,101.78,0.089992703,1439.0
2017-03-02,29204,102.2,0.148537709,1257.0
2017-03-03,29442,101.54,0.117075056,898.0
2017-03-06,28979,101.64,0.057489246,995.0
2017-03-07,28791,101.81,0.053073519,1114.0
2017-03-08,28660,102.07,0.044165517,1247.0
2017-03-09,28491,101.85,0.031761168,1182.0
2017-03-10,28417,101.25,0.082963672,757.0
2017-03-13,28291,101.31,0.06099615,961.0
2017-03-14,28100,101.7,-0.013269634,1146.0
2017-03-15,28019,100.74,0.063150336,894.0
2017-03-16,28436,100.36,0.055994194,844.0
2017-03-17,28528,100.3,0.082198998,599.0
2017-03-20,28518,100.41,0.050129388,752.0
2017-03-21,28853,99.81,0.048625795,818.0
2017-03-22,28886,99.68,0.070042105,722.0
2017-03-23,28816,99.76,0.042349387,816.0
2017-03-24,28809,99.63,0.082982051,702.0
2017-03-27,28839,99.17,0.084133333,180.0
2017-03-28,28872,99.71,0.107407246,138.0
2017-03-29,28762,100.0,0.10811145,131.0
2017-03-30,28559,100.41,0.138265323,124.0
